kernel,params,rank_test_score,mean_test_score,std_test_score
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",1,0.5967290209596213,0.05031362705828069
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",2,0.5965810325941812,0.046923532290807896
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",3,0.5946783088302099,0.0485879370093929
10_0.1_sigmoid,"{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",4,0.5941997606422159,0.04795555244357709
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",5,0.5940046463583881,0.05015326408878673
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",6,0.5939004925918604,0.04948431923123499
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",7,0.5938726553538798,0.04642932511520857
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",8,0.593429082985401,0.05069230281808186
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",9,0.5932100143744024,0.050399451419399124
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",10,0.593199947231895,0.04942650761024581
1_linear,"{'C': 1, 'kernel': 'linear'}",11,0.593117899346573,0.05040052347527874
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",12,0.5927645284249218,0.048000174517536257
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",13,0.5924463026382655,0.05100982067288891
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",14,0.592239477019364,0.04861593145560494
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",15,0.5897241668466003,0.04975184071316158
1000_0.01_rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",16,0.5885656712212165,0.049604108603760945
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",17,0.5870369995217853,0.04884684880766139
1_2_1_poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",18,0.586459831125962,0.0518492613578393
100_2_0.1_poly,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",18,0.586459831125962,0.0518492613578393
10_linear,"{'C': 10, 'kernel': 'linear'}",20,0.5863464606092416,0.047946066431890366
1000_0.01_sigmoid,"{'C': 1000, 'gamma': 0.01, 'kernel': 'sigmoid'}",21,0.5860760330212781,0.04786649621582435
100_linear,"{'C': 100, 'kernel': 'linear'}",22,0.5838809380704835,0.046722761747606825
1000_linear,"{'C': 1000, 'kernel': 'linear'}",23,0.5824556263228883,0.04738690522953976
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",24,0.5824296216623561,0.05078046928707125
1000_auto_rbf,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",25,0.5814933698805812,0.05056576475526182
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",26,0.5800305193314899,0.050072597913964706
0.1_2_1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",27,0.5800224927193929,0.05007392864053044
10_2_0.1_poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",28,0.5797865713856238,0.04995711939638829
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",29,0.5780867920875127,0.04994200648479509
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",30,0.5759402039135157,0.049153469214709415
0.1_3_1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",31,0.573749406870582,0.05138598935745502
100_3_0.1_poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",32,0.5736578793504831,0.05137158899006507
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",33,0.5732250631611933,0.05161845395331307
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",34,0.5721652244707484,0.05333550005849404
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",35,0.5707995269227732,0.04954393749374541
10_2_1_poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",36,0.5683892836836653,0.04844121305828435
1000_2_0.1_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",37,0.5682927501223661,0.04844924764569921
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",38,0.5649794396493751,0.04754960276571045
10_3_scale_poly,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",39,0.5649442478046367,0.05107456297709277
1000_3_0.1_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",40,0.5645774271316137,0.050152928890031465
1_3_1_poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",41,0.5644804330404336,0.05013908855276219
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",42,0.5621198743395958,0.045963727379212616
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",43,0.561752495118924,0.046329703436490385
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",44,0.5616525293589308,0.046827804767717404
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",45,0.5577034382978288,0.04980139650601151
100_2_scale_poly,"{'C': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",46,0.5561348781015159,0.05250090635046823
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",47,0.554625262976533,0.05001863424840622
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",48,0.554618639032489,0.05002131021926486
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",49,0.5489547879095525,0.05093179854265625
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",50,0.5481798348852682,0.05018589090217008
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",51,0.5413901448694043,0.053732660511518225
1_4_1_poly,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",52,0.5410945485744313,0.05019903978208344
10_3_1_poly,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",53,0.5369940107863557,0.04416487138695086
100_3_scale_poly,"{'C': 100, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",54,0.534044826941836,0.0442171858115905
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",55,0.5338706759106473,0.0479638304098555
100_2_1_poly,"{'C': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",56,0.5262681721486547,0.050677904572168725
1000_auto_sigmoid,"{'C': 1000, 'gamma': 'auto', 'kernel': 'sigmoid'}",57,0.5241249976422381,0.043139347945136575
100_4_scale_poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",58,0.5209359502087426,0.04909007037160372
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",59,0.5208348232385497,0.04852182672069614
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",59,0.5208348232385497,0.04852182672069614
