kernel,params,rank_test_score,mean_test_score,std_test_score
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",1,0.641640182071049,0.04797963088728542
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",2,0.6408676886832452,0.04763592135246003
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",3,0.6403521181714059,0.047482578830865985
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",4,0.6397532660702463,0.0462666277800468
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",5,0.6387751718473815,0.0463167902986144
1_linear,"{'C': 1, 'kernel': 'linear'}",6,0.6384386597196432,0.04714421303004245
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",7,0.6383304111073376,0.04710393693963992
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",8,0.6381031297220007,0.04712197192303604
10_linear,"{'C': 10, 'kernel': 'linear'}",9,0.6335643628623387,0.04569051081596049
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",10,0.632446815181805,0.04575780676975158
1000_0.01_sigmoid,"{'C': 1000, 'gamma': 0.01, 'kernel': 'sigmoid'}",11,0.6324451514202842,0.04534818811151894
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",12,0.6258303099160243,0.047717523373630694
1000_0.01_rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",13,0.6247750839453533,0.045115072266545826
1000_auto_rbf,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",14,0.6247318044080673,0.048957927007794555
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",15,0.6234777855111341,0.0467308059955015
10_0.1_sigmoid,"{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",16,0.6227413428253807,0.046330159587556596
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",17,0.6224400391755517,0.04743086935008888
1000_auto_sigmoid,"{'C': 1000, 'gamma': 'auto', 'kernel': 'sigmoid'}",18,0.6223617435722589,0.045223929901244804
100_2_0.1_poly,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",19,0.6205357885440446,0.04609415277617973
1_2_1_poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",19,0.6205357885440446,0.04609415277617973
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",21,0.619138895077378,0.04947165291874227
10_2_0.1_poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",22,0.618830807515065,0.044423378562313626
0.1_2_1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",22,0.618830807515065,0.044423378562313626
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",22,0.618830807515065,0.044423378562313626
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",25,0.6176655027807704,0.04979851774837267
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",26,0.6161945240263056,0.04618835659621658
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",27,0.6096143942486882,0.049922321212923525
100_linear,"{'C': 100, 'kernel': 'linear'}",28,0.6084105859517768,0.044499049030074914
100_3_0.1_poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",29,0.6076179421299045,0.04435135597128625
0.1_3_1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",30,0.6075193024774663,0.044351356463131916
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",31,0.605773642146938,0.04643427517417085
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",32,0.6033234103903985,0.04957074427921144
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",33,0.6033148576070149,0.05010314864759306
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",34,0.6032878020707927,0.05022654863156011
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",35,0.6030241237973507,0.04908648872783972
1000_linear,"{'C': 1000, 'kernel': 'linear'}",36,0.6018103873539465,0.04621982244329462
10_3_scale_poly,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",37,0.5969876788841342,0.04618013616177846
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",38,0.5952139559779308,0.04597513963294997
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",39,0.5935448923250666,0.04648275825841609
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",40,0.5896400284573993,0.04471285900726531
1_3_1_poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",41,0.5878480788125531,0.04749248847340214
1000_3_0.1_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",41,0.5878480788125531,0.04749248847340214
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",43,0.5854324200736025,0.04701908948483053
10_2_1_poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",44,0.5809835804350805,0.046174096576209106
1000_2_0.1_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",44,0.5809835804350805,0.046174096576209106
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",46,0.580505306382517,0.04731427109194523
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",47,0.580384076665586,0.047290980271246355
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",48,0.5802914544472072,0.04722633318970456
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",48,0.5802914544472072,0.04722633318970456
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",50,0.5800103051838073,0.04713125398803421
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",51,0.5796290652055681,0.044906505251747
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",51,0.5796290652055681,0.044906505251747
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",53,0.5794215425882608,0.04829029867440725
1_0.1_sigmoid,"{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}",54,0.5782481778782972,0.047442415382982966
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",55,0.5735787779946508,0.05199321753420839
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",56,0.5712513453556918,0.05263814540190001
100_2_scale_poly,"{'C': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",57,0.5707413208044619,0.04414734438245513
10_3_0.1_poly,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",58,0.5649029968429654,0.04714724233123125
1_4_1_poly,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",59,0.5602791084763727,0.051485652675704416
1000_1_rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",60,0.560171776887034,0.0495342371491533
100_1_rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",61,0.5601469855541796,0.04877952718519076
100_3_scale_poly,"{'C': 100, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",62,0.5594971413725767,0.054848915378614346
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",63,0.5554200375671268,0.047564627929816146
100_4_scale_poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",64,0.5549454837930358,0.05487305655032503
0.1_2_scale_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",65,0.5526109446266516,0.04555211498587451
10_3_1_poly,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",66,0.552562510707016,0.053607988523572715
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",67,0.5513660034308496,0.05137103444469584
100_2_1_poly,"{'C': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",68,0.5485028230244547,0.05380653084355104
1000_2_scale_poly,"{'C': 1000, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",69,0.54294520365709,0.05380837622056122
1000_3_scale_poly,"{'C': 1000, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",70,0.5410210937772123,0.0561735447649413
10_4_1_poly,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",71,0.5396653493171252,0.05281615494907416
100_3_1_poly,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",72,0.5394292547291281,0.0552644112608937
1000_4_scale_poly,"{'C': 1000, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",73,0.5374603352037302,0.05265172796103735
1000_3_1_poly,"{'C': 1000, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",74,0.5353677646300934,0.05442177905427553
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",75,0.5351657120004938,0.046357565342682344
1000_2_1_poly,"{'C': 1000, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",76,0.5338746300018002,0.05206717198188724
100_4_1_poly,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",77,0.5289770910360148,0.05113245882942221
1000_4_1_poly,"{'C': 1000, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",78,0.5262277111047967,0.05194676727710055
100_0.1_sigmoid,"{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}",79,0.5158569458685052,0.04079999985760682
0.1_1_rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",80,0.5122570350579376,0.04696533263684709
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",81,0.5116698892278936,0.04665708670924036
1000_0.1_sigmoid,"{'C': 1000, 'gamma': 0.1, 'kernel': 'sigmoid'}",82,0.49831254001238634,0.046755769159900984
0.1_scale_rbf,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",83,0.48261711698543297,0.04716705137256202
1_auto_rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",84,0.47500826000243423,0.038269968180152956
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",85,0.4680613189689742,0.037422699743998276
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",85,0.4680613189689742,0.037422699743998276
10_0.001_rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",87,0.43744178577601367,0.0329701794725119
1_auto_sigmoid,"{'C': 1, 'gamma': 'auto', 'kernel': 'sigmoid'}",88,0.43728303717412875,0.03304784264871505
100_0.0001_rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",89,0.4372535933818731,0.03321177624183036
1_0.01_rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",90,0.436609980654014,0.03327511442711162
0.1_0.1_rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",91,0.4282987058016852,0.034340445980717754
1_scale_sigmoid,"{'C': 1, 'gamma': 'scale', 'kernel': 'sigmoid'}",92,0.4227772646473859,0.050770094597878124
10_4_0.1_poly,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",93,0.4218116104554604,0.04175252925041416
10_2_auto_poly,"{'C': 10, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",94,0.4136237282539648,0.03374921089718186
100_0.0001_sigmoid,"{'C': 100, 'gamma': 0.0001, 'kernel': 'sigmoid'}",95,0.40178789702525175,0.03538724375394322
10_0.001_sigmoid,"{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}",96,0.40177677430438513,0.035394891885623246
1_0.01_sigmoid,"{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}",97,0.4015612433446894,0.03551361333275909
0.1_0.1_sigmoid,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",98,0.39771508110158943,0.03833339276799116
0.1_scale_sigmoid,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'sigmoid'}",99,0.3696159735241447,0.03312260660584836
10_scale_sigmoid,"{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}",100,0.36702935164492084,0.047454765884404684
1000_3_0.01_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",101,0.3637976600511809,0.03523992378666229
1_3_0.1_poly,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",101,0.3637976600511809,0.03523992378666229
100_scale_sigmoid,"{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}",103,0.3534715943028446,0.04989353501654453
1000_scale_sigmoid,"{'C': 1000, 'gamma': 'scale', 'kernel': 'sigmoid'}",104,0.3492109917589077,0.04712841062061491
100_3_auto_poly,"{'C': 100, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",105,0.3483751406759829,0.031208598522571924
1000_4_auto_poly,"{'C': 1000, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",106,0.31501838411006405,0.031465388555462596
0.1_1_sigmoid,"{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",107,0.29338972420749043,0.0355955827133217
1_4_0.1_poly,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",108,0.29283747744805216,0.03126588775686424
0.1_auto_rbf,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",109,0.2792860089384889,0.07584541674391364
0.1_2_0.1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",110,0.2555720489249221,0.029757700256026066
10_2_0.01_poly,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",110,0.2555720489249221,0.029757700256026066
1000_2_0.001_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",110,0.2555720489249221,0.029757700256026066
1_1_sigmoid,"{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}",113,0.25202667895745007,0.04001725078687518
10_1_sigmoid,"{'C': 10, 'gamma': 1, 'kernel': 'sigmoid'}",114,0.2518420228630893,0.04119481531063558
100_1_sigmoid,"{'C': 100, 'gamma': 1, 'kernel': 'sigmoid'}",115,0.2466999666892004,0.041971909337554195
1000_1_sigmoid,"{'C': 1000, 'gamma': 1, 'kernel': 'sigmoid'}",116,0.23091884843978253,0.03493017966453588
0.1_3_0.1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",117,0.18477587474600793,0.03100802111406917
100_3_0.01_poly,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",117,0.18477587474600793,0.03100802111406917
0.1_0.01_rbf,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",119,0.1713161399306213,0.06900498819771711
0.1_auto_sigmoid,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid'}",120,0.17008477735385735,0.06762188674304763
1_0.001_rbf,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",121,0.17001540359352674,0.06752940078657874
0.1_0.001_rbf,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",121,0.17001540359352674,0.06752940078657874
0.1_0.01_sigmoid,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}",123,0.1699681069400868,0.06749163720179491
0.1_0.0001_rbf,"{'C': 0.1, 'gamma': 0.0001, 'kernel': 'rbf'}",124,0.1697740394758201,0.06724823880649008
