kernel,params,rank_test_score,mean_test_score,std_test_score
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6887190617499368,0.053859795013379896
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6887190617499368,0.053859795013379896
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6887190617499368,0.053859795013379896
100_4_0.01_poly,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",4,0.6850610375182897,0.05091779451779137
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",5,0.6838005053028035,0.04594404890300167
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",6,0.6831611703233678,0.04895614539337139
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",7,0.6830798353460878,0.05047406383433402
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",8,0.6830493664497959,0.04930084118023317
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",9,0.6825954624037522,0.05045234875784003
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",10,0.6820129146472281,0.050852725651514864
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",11,0.68188125552846,0.05019274148709599
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",12,0.6806234457045705,0.048341332893946744
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",13,0.6805676192317912,0.049367347515080276
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",14,0.6803858149778094,0.04851987397855725
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",15,0.6803079440706701,0.04847983154545004
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",16,0.6800674843826282,0.04746497188935968
100_3_0.01_poly,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",17,0.6799441279032977,0.04693272603818518
0.1_3_0.1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",18,0.679821666354007,0.046910702373681085
