kernel,params,rank_test_score,mean_test_score,std_test_score
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",1,0.6671134147501018,0.04641018835008249
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",2,0.6670248489124642,0.04636013479010404
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",3,0.6670171370282583,0.04556736879343848
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",4,0.6665778228522783,0.04750156716236938
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",4,0.6665778228522783,0.04750156716236938
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",6,0.666118344480726,0.04638866701565907
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",7,0.6652388495059107,0.043695827019556925
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",8,0.6650857895952553,0.04426862569582611
100_3_0.01_poly,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",9,0.664374231657517,0.048550798840192755
0.1_3_0.1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",9,0.664374231657517,0.048550798840192755
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",11,0.6639718461804905,0.0443126297987844
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",11,0.6639718461804905,0.0443126297987844
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",13,0.6634212703840124,0.04504676400721851
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",13,0.6634212703840124,0.04504676400721851
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",15,0.6625114212649666,0.047248097450179743
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",16,0.6622058325815398,0.047949795108333554
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",17,0.6618475776777224,0.0469917494695854
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",18,0.6602982322128008,0.046596570545895145
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",19,0.6600427131136917,0.0451562025341927
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",20,0.6599897723681518,0.04444731793583338
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",21,0.6599181130724151,0.04663712380033524
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",22,0.6595657833443379,0.04657305584900171
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",22,0.6595657833443379,0.04657305584900171
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",24,0.6592956588761473,0.04590757373362665
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",25,0.6588212927556709,0.04322966347139595
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",26,0.6580887281628043,0.04715892122315875
1000_3_0.01_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",27,0.6580194863312702,0.04461905744227901
1_3_0.1_poly,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",28,0.6579210785515575,0.04459106554909753
1000_4_0.01_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",29,0.6575071479570349,0.048737952659286314
0.1_4_0.1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",29,0.6575071479570349,0.048737952659286314
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",31,0.6571851282483041,0.044374080733610904
1_4_0.1_poly,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",32,0.6546474943397881,0.04814977482449456
10_4_0.1_poly,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",33,0.6543814066769975,0.05019315316347667
0.1_2_scale_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",34,0.6540784940643083,0.04918607006922546
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",35,0.6538247073589781,0.047672691253056725
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",36,0.6537613064044302,0.050982276957476175
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",37,0.6527124755423263,0.04891388011469412
1000_2_0.001_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",38,0.6526067390990109,0.04883986941204582
10_2_0.01_poly,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",38,0.6526067390990109,0.04883986941204582
0.1_2_0.1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",38,0.6526067390990109,0.04883986941204582
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",41,0.6500249920543297,0.045036883056781093
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",42,0.6488903348819268,0.04688596830159149
100_4_1_poly,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",43,0.6472693369163725,0.05064629310383334
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",43,0.6472693369163725,0.05064629310383334
10_4_1_poly,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",43,0.6472693369163725,0.05064629310383334
100_4_scale_poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",43,0.6472693369163725,0.05064629310383334
1000_4_scale_poly,"{'C': 1000, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",43,0.6472693369163725,0.05064629310383334
