kernel,params,rank_test_score,mean_test_score,std_test_score
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",1,0.6377624360257946,0.04767561301236806
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",2,0.6367691384914059,0.05111940955883959
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",2,0.6367691384914059,0.05111940955883959
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",2,0.6367691384914059,0.05111940955883959
1_3_0.1_poly,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",5,0.6342579381701732,0.04900779371984524
1000_3_0.01_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",5,0.6342579381701732,0.04900779371984524
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",5,0.6342579381701732,0.04900779371984524
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",8,0.6336303071224507,0.04838657953718922
0.1_2_scale_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",9,0.6319129593774855,0.048656447537507974
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",10,0.6317937676603005,0.04971595999766168
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",11,0.6313677282576282,0.05222024732221976
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",12,0.6301392953799899,0.05007626258736982
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",12,0.6301392953799899,0.05007626258736982
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",14,0.6277823337594014,0.05075822681093878
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",15,0.6268667456677222,0.04841733623294775
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",15,0.6268667456677222,0.04841733623294775
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",15,0.6268667456677222,0.04841733623294775
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",18,0.6268000381573833,0.05065419080753069
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",19,0.626679253576035,0.04822350891250951
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",19,0.626679253576035,0.04822350891250951
10_2_0.01_poly,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",21,0.6228154252405862,0.046326854795184017
10_2_auto_poly,"{'C': 10, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",21,0.6228154252405862,0.046326854795184017
0.1_2_0.1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",21,0.6228154252405862,0.046326854795184017
1000_2_0.001_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",24,0.622805243547472,0.046312544675021466
1_4_0.1_poly,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",25,0.621139810151837,0.04979217903559997
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",26,0.6205324631829019,0.052002453589729304
10_0.001_rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",27,0.6193556222698186,0.04999517831998608
100_0.0001_rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",28,0.6189241103893235,0.05005484673496173
1_0.01_rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",29,0.6188662372577637,0.05154712081380901
1_auto_rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",29,0.6188662372577637,0.05154712081380901
100_1_rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",31,0.6171414191610062,0.050726915121072975
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",31,0.6171414191610062,0.050726915121072975
1000_1_rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",31,0.6171414191610062,0.050726915121072975
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",34,0.6153389946066721,0.0500807526655014
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",35,0.6116742272204868,0.04799636167198093
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",35,0.6116742272204868,0.04799636167198093
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",37,0.6116038577802977,0.046505927125106254
1_linear,"{'C': 1, 'kernel': 'linear'}",37,0.6116038577802977,0.046505927125106254
