kernel,params,rank_test_score,mean_test_score,std_test_score
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6874010095210827,0.042717004399648074
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6874010095210827,0.042717004399648074
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6874010095210827,0.042717004399648074
100_4_0.01_poly,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",4,0.6808340887864206,0.04811995720175535
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",5,0.6806415272961925,0.04345942902219087
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",6,0.679478504217199,0.04808464548645547
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",7,0.677491641289462,0.04222911489534258
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",8,0.6774222139138998,0.049285487253721165
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",9,0.6771169058188247,0.04548163056018308
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",10,0.6765314015111809,0.043416234677115445
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",10,0.6765314015111809,0.043416234677115445
100_3_0.01_poly,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",12,0.6754039571584929,0.04694117115308599
0.1_3_0.1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",12,0.6754039571584929,0.04694117115308599
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",14,0.6739368022341644,0.04592729488206269
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",15,0.6731038370686323,0.048853760009206444
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",16,0.6729266445410599,0.04809190457421116
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",17,0.6719713310699802,0.04690935777235796
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",17,0.6719713310699802,0.04690935777235796
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",19,0.6718730536274441,0.046995043173065375
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",20,0.6707161972053212,0.04742752973207717
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",21,0.6691713117083186,0.046953287440126945
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",22,0.6687869152850212,0.04661528361276825
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",23,0.6687434818815968,0.0490455257441525
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",24,0.6670493516055029,0.0490487505648954
1000_2_0.001_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",25,0.6662293590038837,0.04955020606768424
10_2_0.01_poly,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",25,0.6662293590038837,0.04955020606768424
0.1_2_0.1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",25,0.6662293590038837,0.04955020606768424
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",28,0.6658148233554936,0.04607640257410395
1000_4_0.01_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",29,0.6651334296287703,0.04440576849912575
0.1_4_0.1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",29,0.6651334296287703,0.04440576849912575
1_4_0.1_poly,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",31,0.6631667053106198,0.04768599902897785
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",32,0.6631601963029352,0.04788259959960721
100_4_scale_poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",32,0.6631601963029352,0.04788259959960721
1000_4_1_poly,"{'C': 1000, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",32,0.6631601963029352,0.04788259959960721
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",32,0.6631601963029352,0.04788259959960721
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",32,0.6631601963029352,0.04788259959960721
10_4_1_poly,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",32,0.6631601963029352,0.04788259959960721
10_4_0.1_poly,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",32,0.6631601963029352,0.04788259959960721
100_4_1_poly,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",32,0.6631601963029352,0.04788259959960721
1000_4_scale_poly,"{'C': 1000, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",32,0.6631601963029352,0.04788259959960721
1_4_1_poly,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",32,0.6631601963029352,0.04788259959960721
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",32,0.6631601963029352,0.04788259959960721
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",43,0.6624794054849182,0.04295858179361854
10_3_0.01_poly,"{'C': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",44,0.6612270322922664,0.044916603380332584
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",45,0.6588360279423848,0.0428539616954885
10_3_scale_poly,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",46,0.6585381675551253,0.0460068298986072
10_3_0.1_poly,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",46,0.6585381675551253,0.0460068298986072
10_3_1_poly,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",46,0.6585381675551253,0.0460068298986072
100_3_1_poly,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",46,0.6585381675551253,0.0460068298986072
100_3_scale_poly,"{'C': 100, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",46,0.6585381675551253,0.0460068298986072
100_3_0.1_poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",46,0.6585381675551253,0.0460068298986072
1_3_1_poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",46,0.6585381675551253,0.0460068298986072
1000_3_1_poly,"{'C': 1000, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",46,0.6585381675551253,0.0460068298986072
1000_3_0.1_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",46,0.6585381675551253,0.0460068298986072
1000_3_scale_poly,"{'C': 1000, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",46,0.6585381675551253,0.0460068298986072
0.1_3_1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",46,0.6585381675551253,0.0460068298986072
1000_3_0.01_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",57,0.6581423894474433,0.04553895902734232
1_3_0.1_poly,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",57,0.6581423894474433,0.04553895902734232
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",59,0.6575841708840169,0.042324140998391574
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",59,0.6575841708840169,0.042324140998391574
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",61,0.6575530056833572,0.050087061407666354
0.1_2_scale_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",62,0.6565362042782743,0.04721372528953464
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",63,0.6561884139867128,0.04330812723113365
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",64,0.653138315019211,0.044302204316029214
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",65,0.6530685278610082,0.04822007328112472
1000_2_scale_poly,"{'C': 1000, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",66,0.6529599986803452,0.0481480291284227
100_2_scale_poly,"{'C': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",66,0.6529599986803452,0.0481480291284227
100_2_1_poly,"{'C': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",66,0.6529599986803452,0.0481480291284227
1000_2_1_poly,"{'C': 1000, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",66,0.6529599986803452,0.0481480291284227
10_2_1_poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",66,0.6529599986803452,0.0481480291284227
1_2_1_poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",66,0.6529599986803452,0.0481480291284227
0.1_2_1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",66,0.6529599986803452,0.0481480291284227
100_2_0.1_poly,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",73,0.6528362613066078,0.04807340877199951
1000_2_0.1_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",73,0.6528362613066078,0.04807340877199951
10_2_0.1_poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",73,0.6528362613066078,0.04807340877199951
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",76,0.6512354182702699,0.047539144695165715
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",77,0.6493885716891115,0.04632019803916113
100_0.0001_rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",78,0.6486524342933575,0.04791815437865678
