kernel,params,rank_test_score,mean_test_score,std_test_score
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",1,0.5879476062274669,0.05120263778940345
10_3_0.1_poly,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",2,0.5870924589665633,0.05159184344620714
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",3,0.5864265653933626,0.05154835134221293
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",4,0.5849418967953,0.0524604987128934
10_2_0.1_poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",4,0.5849418967953,0.0524604987128934
0.1_2_1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",4,0.5849418967953,0.0524604987128934
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",7,0.5847337102303315,0.052547871355832325
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",8,0.5838706689001758,0.05714286660224817
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",9,0.5833458326647026,0.055027469606766036
10_4_0.1_poly,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",10,0.5807648312588004,0.05244194515889825
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",11,0.579736213688152,0.05328973238825524
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",12,0.5795879755250509,0.0538219238965531
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",13,0.5792845982880064,0.051644861563234966
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",14,0.5782172741665628,0.0522694105554798
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",15,0.5780143181215464,0.05522649916915466
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",15,0.5780143181215464,0.05522649916915466
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",17,0.5777761715654968,0.051840612995826076
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",18,0.577733273686459,0.053835002807852424
0.1_2_scale_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",19,0.577584984886138,0.05421352808800316
1_linear,"{'C': 1, 'kernel': 'linear'}",20,0.5755656875887764,0.05491701243792198
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",20,0.5755656875887764,0.05491701243792198
1000_3_0.01_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",22,0.5755589755573127,0.054901964526628204
1_3_0.1_poly,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",22,0.5755589755573127,0.054901964526628204
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",24,0.5745735340257057,0.05373877418554449
100_3_auto_poly,"{'C': 100, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",25,0.5740825196704271,0.05774858961824379
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",26,0.5735363360584105,0.05522081455923027
1000_0.01_sigmoid,"{'C': 1000, 'gamma': 0.01, 'kernel': 'sigmoid'}",27,0.5728927753163855,0.054258694242454004
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",28,0.572662674587543,0.05426327957282711
10_linear,"{'C': 10, 'kernel': 'linear'}",29,0.5711232169185098,0.05474131391532494
1000_4_auto_poly,"{'C': 1000, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",30,0.5682154029809655,0.05329706651368574
10_2_auto_poly,"{'C': 10, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",31,0.5669883385202756,0.05603088625236898
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",32,0.566048834435895,0.04871819667663951
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",33,0.5655298937902933,0.05698120841274518
100_linear,"{'C': 100, 'kernel': 'linear'}",34,0.5647095675460809,0.05483377455351916
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",35,0.5637380080118486,0.05423832805513914
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",36,0.5634432732793171,0.05452454413006707
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",37,0.5628311897176175,0.054235472044841054
