kernel,params,rank_test_score,mean_test_score,std_test_score
1_4_0.1_poly,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",1,0.5982611708160104,0.05327704695756071
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",2,0.5978188067607882,0.04938607895712053
1_3_0.1_poly,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",3,0.5947303843022468,0.05333173105335737
1000_3_0.01_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",3,0.5947303843022468,0.05333173105335737
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",3,0.5947303843022468,0.05333173105335737
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",6,0.5944586498877237,0.05532503713534359
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",7,0.5937395471204715,0.052811294004325646
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",7,0.5937395471204715,0.052811294004325646
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",7,0.5937395471204715,0.052811294004325646
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",10,0.5918201218890915,0.04900561834379871
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",11,0.5912499555339561,0.05088402355932449
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",12,0.5907394607283531,0.048469665944120555
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",13,0.5903791006129004,0.05300318029466572
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",14,0.5901916079870928,0.052675135104358145
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",14,0.5901916079870928,0.052675135104358145
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",16,0.5891256709055124,0.05181952707960436
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",17,0.5868671242092055,0.053497181946449104
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",18,0.5864184382665335,0.05342540044761152
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",19,0.5863904985472073,0.05383685635040756
0.1_2_scale_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",20,0.584317639018463,0.0544428619402663
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",21,0.5815313004644133,0.051035746345118656
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",21,0.5815313004644133,0.051035746345118656
1_linear,"{'C': 1, 'kernel': 'linear'}",23,0.5813578955712514,0.05378843719720332
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",24,0.5811787840776449,0.05367151143311594
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",25,0.5808376230643837,0.053480668559548895
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",25,0.5808376230643837,0.053480668559548895
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",27,0.5788253661792874,0.05081871289327735
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",27,0.5788253661792874,0.05081871289327735
0.1_3_0.1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",29,0.5778420147071115,0.05582640808018942
100_3_0.01_poly,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",29,0.5778420147071115,0.05582640808018942
100_3_auto_poly,"{'C': 100, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",29,0.5778420147071115,0.05582640808018942
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",32,0.577781660608443,0.05217212288203045
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",32,0.577781660608443,0.05217212288203045
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",34,0.5776666950415811,0.052164203799019995
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",35,0.5771613924554275,0.05022065615648911
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",36,0.5766708632585038,0.05307591395416819
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",36,0.5766708632585038,0.05307591395416819
10_2_auto_poly,"{'C': 10, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",38,0.5765956850199038,0.0507863968573014
10_2_0.01_poly,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",38,0.5765956850199038,0.0507863968573014
1000_2_0.001_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",38,0.5765956850199038,0.0507863968573014
0.1_2_0.1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",38,0.5765956850199038,0.0507863968573014
0.1_2_1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",42,0.5764518514198843,0.05301849512271207
10_2_0.1_poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",43,0.5764444236047425,0.053010547988878186
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",43,0.5764444236047425,0.053010547988878186
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",43,0.5764444236047425,0.053010547988878186
1000_4_auto_poly,"{'C': 1000, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",46,0.5756610126245284,0.05909257622948134
0.1_4_0.1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",46,0.5756610126245284,0.05909257622948134
1000_4_0.01_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",46,0.5756610126245284,0.05909257622948134
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",49,0.5756407326236306,0.048996990338746944
10_3_0.1_poly,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",50,0.5712894692920145,0.04985901182002483
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",51,0.5676069877568489,0.04890562103889547
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",51,0.5676069877568489,0.04890562103889547
10_4_0.1_poly,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",53,0.5661042034999317,0.051355482100406184
100_1_rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",54,0.5627606064357473,0.05104389878817008
1000_1_rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",54,0.5627606064357473,0.05104389878817008
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",54,0.5627606064357473,0.05104389878817008
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",57,0.5622536219601361,0.05239321258078191
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",58,0.5604503369243737,0.04950784849237463
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",59,0.5602653828510071,0.053222041546210845
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",59,0.5602653828510071,0.053222041546210845
1_4_1_poly,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",59,0.5602653828510071,0.053222041546210845
100_4_1_poly,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",59,0.5602653828510071,0.053222041546210845
100_4_scale_poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",59,0.5602653828510071,0.053222041546210845
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",59,0.5602653828510071,0.053222041546210845
1000_4_1_poly,"{'C': 1000, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",59,0.5602653828510071,0.053222041546210845
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",59,0.5602653828510071,0.053222041546210845
1000_4_scale_poly,"{'C': 1000, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",59,0.5602653828510071,0.053222041546210845
10_4_1_poly,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",59,0.5602653828510071,0.053222041546210845
10_linear,"{'C': 10, 'kernel': 'linear'}",69,0.5579128218525063,0.05399625124489803
10_3_scale_poly,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",70,0.5554429718338243,0.05048634606850105
1_3_1_poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",71,0.5552026186992445,0.0506147863553803
100_3_0.1_poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",71,0.5552026186992445,0.0506147863553803
100_3_1_poly,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",71,0.5552026186992445,0.0506147863553803
10_3_1_poly,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",71,0.5552026186992445,0.0506147863553803
1000_3_0.1_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",71,0.5552026186992445,0.0506147863553803
