kernel,params,rank_test_score,mean_test_score,std_test_score
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",1,0.6159566544988067,0.05144861098689456
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",2,0.6134656471294337,0.05023062045101195
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",3,0.6125100259029651,0.04801248557398652
100_4_0.01_poly,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",4,0.6109841771028998,0.05193704277936457
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",5,0.6053728628234051,0.04818293327653555
100_3_0.01_poly,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",6,0.604983093195513,0.050583875881646756
0.1_3_0.1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",6,0.604983093195513,0.050583875881646756
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",8,0.60403157545738,0.04775341046795225
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",9,0.6038708150062884,0.049487122643334665
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",10,0.6031735266466532,0.05104157979882591
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",11,0.6027163947897376,0.052399130304344274
1000_2_0.001_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",12,0.6024580801457406,0.047066204089538995
10_2_0.01_poly,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",12,0.6024580801457406,0.047066204089538995
0.1_2_0.1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",12,0.6024580801457406,0.047066204089538995
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",15,0.6020187468807364,0.051804132950969785
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",16,0.6006371300354603,0.04855697456287343
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",17,0.5999587167900322,0.049257702214865404
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",18,0.5998645128163687,0.049261557980429665
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",19,0.5998481462876045,0.0492271994756004
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",20,0.5983940839948545,0.05180496206359452
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",21,0.5978828343516538,0.052482905212924445
