kernel,params,rank_test_score,mean_test_score,std_test_score
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6924168190453593,0.052809950305155666
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6924168190453593,0.052809950305155666
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6924168190453593,0.052809950305155666
100_4_0.01_poly,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",4,0.6897844509963827,0.05113219093108015
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",5,0.6873218093431587,0.046674438402772835
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",6,0.6869348474507625,0.05351695556752534
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",7,0.6866412623964601,0.049156895498540555
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",8,0.6849831715039559,0.05279607208862618
0.1_3_0.1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",9,0.6845025220541513,0.048372659815610154
100_3_0.01_poly,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",10,0.684484361919712,0.04836487236591048
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",11,0.6844039498166279,0.04998052251621701
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",12,0.6842294367856048,0.05203617103031397
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",13,0.6833948574798164,0.05250272860843993
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",14,0.6830238916294027,0.052889367312336885
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",15,0.6826392954336751,0.050879712902399676
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",16,0.6821507212485538,0.0465429547508618
