kernel,params,rank_test_score,mean_test_score,std_test_score
100_3_0.01_poly,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",1,0.6838695019804032,0.05164973576096952
0.1_3_0.1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",1,0.6838695019804032,0.05164973576096952
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",3,0.6817895908687361,0.04984802778643418
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",4,0.681116681774218,0.051261054847019275
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",5,0.6807034527572504,0.04944713023467998
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",6,0.680624082856645,0.05017617696075352
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",7,0.6805239227993922,0.05087087426405376
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",8,0.6803704848089127,0.05051456070532297
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",9,0.6787893657682114,0.047212218188626254
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",9,0.6787893657682114,0.047212218188626254
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",11,0.6784259269380533,0.04774517287255273
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",12,0.6739743830687899,0.04953298958212145
1000_4_0.01_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",13,0.6733633553145046,0.04934097760310131
0.1_4_0.1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",13,0.6733633553145046,0.04934097760310131
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",15,0.6724454511742411,0.04683654176247209
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",16,0.6687389352701899,0.048908219053913
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",17,0.6686121661217649,0.04942377307149383
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",18,0.6685000642482973,0.04918747111987908
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",19,0.6684668237358679,0.04757627780617494
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",20,0.6679989722811258,0.04999800112608733
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",21,0.6679068595275782,0.04552016352357647
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",21,0.6679068595275782,0.04552016352357647
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",23,0.6678657996888862,0.04932649738379458
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",24,0.6670460316900819,0.05007983616263719
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",25,0.6662422537958199,0.04790551654255397
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",26,0.6661054414515607,0.04778956972014228
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",27,0.6659888027109598,0.04717941576516611
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",28,0.6658966333190631,0.046285420210115266
100_4_0.01_poly,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",29,0.6655019746759977,0.049965701687051195
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",30,0.6637186121102823,0.04912343062394478
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",31,0.6633294277299427,0.04822994113943173
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",32,0.6631875979597527,0.04928924504456113
0.1_2_0.1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",33,0.6605539393805744,0.04770156798946845
10_2_0.01_poly,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",33,0.6605539393805744,0.04770156798946845
1000_2_0.001_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",33,0.6605539393805744,0.04770156798946845
1000_4_scale_poly,"{'C': 1000, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",36,0.6581555114921077,0.04206179393545476
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",36,0.6581555114921077,0.04206179393545476
100_4_scale_poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",36,0.6581555114921077,0.04206179393545476
10_4_0.1_poly,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",36,0.6581555114921077,0.04206179393545476
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",36,0.6581555114921077,0.04206179393545476
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",36,0.6581555114921077,0.04206179393545476
1_4_0.1_poly,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",36,0.6581555114921077,0.04206179393545476
1000_4_1_poly,"{'C': 1000, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",43,0.6579287765112085,0.04208378409711963
1_4_1_poly,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",43,0.6579287765112085,0.04208378409711963
10_4_1_poly,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",43,0.6579287765112085,0.04208378409711963
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",43,0.6579287765112085,0.04208378409711963
100_4_1_poly,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",43,0.6579287765112085,0.04208378409711963
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",48,0.6554427832629716,0.047734378699649596
1000_3_0.01_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",49,0.654338082364349,0.04421485085481517
1_3_0.1_poly,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",49,0.654338082364349,0.04421485085481517
