kernel,params,rank_test_score,mean_test_score,std_test_score
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",1,0.5955667866788034,0.05128956797584508
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",2,0.5953699447282355,0.0491947268590431
0.1_2_scale_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",3,0.5910654652853944,0.053185425290948184
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",4,0.5898231161208247,0.04999790007249275
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",5,0.5897635068005355,0.05325397125566083
10_2_auto_poly,"{'C': 10, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",6,0.5894870812666282,0.052615242902215635
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",7,0.5892832293235836,0.0536196238381217
0.1_2_1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",8,0.5892665074774404,0.05205189680831794
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",9,0.5892556105880268,0.05202973565606778
10_2_0.1_poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",10,0.5890481865170349,0.05200137887694077
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",11,0.5888068520287384,0.0505807843472623
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",12,0.5886539180304,0.04951061245725603
1_linear,"{'C': 1, 'kernel': 'linear'}",13,0.5881823877089689,0.04928531659958992
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",13,0.5881823877089689,0.04928531659958992
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",15,0.5881721206932643,0.05371389149493225
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",16,0.5879316662402911,0.049614819415195376
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",17,0.5877839057970526,0.05267432509703179
