kernel,params,rank_test_score,mean_test_score,std_test_score
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",1,0.5965018459911898,0.04813428415675792
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.5965018459911898,0.04813428415675792
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",3,0.5905784903693657,0.04745151560976021
1000_0.01_rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",4,0.5869795653190135,0.048626398081167754
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",5,0.5851179465515791,0.04821813007853725
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",5,0.5851179465515791,0.04821813007853725
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",7,0.584959157605115,0.046557706541864606
100_linear,"{'C': 100, 'kernel': 'linear'}",8,0.5807244348616846,0.05301344503293538
1000_linear,"{'C': 1000, 'kernel': 'linear'}",9,0.5798426805432672,0.05312983376365199
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",10,0.5795394694335415,0.046292308715246915
1000_auto_rbf,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",10,0.5795394694335415,0.046292308715246915
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",12,0.5794817910686472,0.05034497285088092
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",13,0.5790670222681077,0.05036639190309056
10_linear,"{'C': 10, 'kernel': 'linear'}",14,0.5784332765560343,0.052155726013498056
1000_0.01_sigmoid,"{'C': 1000, 'gamma': 0.01, 'kernel': 'sigmoid'}",15,0.578030967843193,0.05235495950543162
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",16,0.5778366862133271,0.05098588264728931
10_2_1_poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",17,0.5778338190780182,0.046370987801811876
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",17,0.5778338190780182,0.046370987801811876
1000_2_0.1_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",17,0.5778338190780182,0.046370987801811876
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",20,0.5772370329746627,0.04411460243211446
100_2_0.1_poly,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",21,0.5703170203484715,0.04867561293376603
1_2_1_poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",21,0.5703170203484715,0.04867561293376603
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",21,0.5703170203484715,0.04867561293376603
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",24,0.5696219866149201,0.05103562463388157
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",25,0.5695381872097716,0.051109617558849615
1_linear,"{'C': 1, 'kernel': 'linear'}",26,0.5693908813362026,0.051307460983895305
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",27,0.5679302070964652,0.05149153431137143
10_0.1_sigmoid,"{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",27,0.5679302070964652,0.05149153431137143
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",29,0.564882982805188,0.04834764531730103
100_0.1_sigmoid,"{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}",30,0.5622605990971408,0.052630519464777176
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",30,0.5622605990971408,0.052630519464777176
0.1_scale_rbf,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",32,0.5605668002888468,0.04934961208087583
0.1_1_rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",33,0.5587701350874158,0.04434530015437603
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",34,0.5584889430595124,0.04875148284308304
1_auto_rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",35,0.5560220942497544,0.052733954597084944
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",35,0.5560220942497544,0.052733954597084944
100_2_1_poly,"{'C': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",37,0.5545805106386434,0.04739552347021428
0.1_2_scale_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",38,0.5542075160700463,0.05443532445605474
10_3_1_poly,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",39,0.5534302731384156,0.048687126729773086
10_3_scale_poly,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",40,0.5511218982293369,0.04830380030301305
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",41,0.5509354813237363,0.0505775867108518
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",42,0.5508713501249275,0.0505871370023315
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",43,0.5506175322613361,0.05072858197389942
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",44,0.5483406287244607,0.04870581379167148
1000_2_scale_poly,"{'C': 1000, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",45,0.5481737782257566,0.04908912842362688
1000_2_1_poly,"{'C': 1000, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",46,0.5465928213538904,0.04819794488570838
100_2_scale_poly,"{'C': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",47,0.5463642683829435,0.050605954881628785
100_1_rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",48,0.5452827832407525,0.04967559832000227
100_3_1_poly,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",49,0.5449519489352205,0.05187805531441549
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",50,0.5390425685273237,0.04968510476117126
1_3_1_poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",50,0.5390425685273237,0.04968510476117126
1000_3_0.1_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",50,0.5390425685273237,0.04968510476117126
1_0.1_sigmoid,"{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}",53,0.5381862578097496,0.052965501667950665
1_auto_sigmoid,"{'C': 1, 'gamma': 'auto', 'kernel': 'sigmoid'}",53,0.5381862578097496,0.052965501667950665
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",55,0.5378291254209535,0.052054963942648226
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",56,0.5378234566596661,0.052114572741364065
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",56,0.5378234566596661,0.052114572741364065
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",58,0.5378138954194486,0.052106420647229715
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",59,0.5343139955088506,0.058595649929096764
0.1_2_1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",60,0.5343125793072915,0.05855615482394918
10_2_0.1_poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",60,0.5343125793072915,0.05855615482394918
10_2_auto_poly,"{'C': 10, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",60,0.5343125793072915,0.05855615482394918
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",63,0.532718085161078,0.04999999373815111
100_4_1_poly,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",64,0.5315460674649601,0.048981285693491035
10_4_1_poly,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",65,0.5315116748898755,0.04868278622268152
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",66,0.531097107797818,0.04820252813691672
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",67,0.5296150678067675,0.04903070620467166
100_3_scale_poly,"{'C': 100, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",68,0.51893718004469,0.05084779390149778
1_4_1_poly,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",69,0.516736733934708,0.04903527262153815
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",70,0.5165908066720737,0.05115133627174214
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",71,0.5164517275617004,0.04918623651927741
100_4_scale_poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",72,0.5158026111661349,0.05338931745465928
1000_4_1_poly,"{'C': 1000, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",73,0.5154686160893478,0.05261023703479165
1000_3_1_poly,"{'C': 1000, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",74,0.5106777501629786,0.05174559214168497
1000_1_rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",75,0.5081494040761033,0.054598381867685196
1000_3_scale_poly,"{'C': 1000, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",76,0.5049757187063373,0.0532808310875813
1000_4_scale_poly,"{'C': 1000, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",77,0.503316011457664,0.05354820831881579
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",78,0.5020330981233438,0.05185681535471874
1000_auto_sigmoid,"{'C': 1000, 'gamma': 'auto', 'kernel': 'sigmoid'}",79,0.49367555898807924,0.0484532090700935
1000_0.1_sigmoid,"{'C': 1000, 'gamma': 0.1, 'kernel': 'sigmoid'}",79,0.49367555898807924,0.0484532090700935
100_3_0.1_poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",81,0.4934793321150546,0.05441243392943206
100_3_auto_poly,"{'C': 100, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",81,0.4934793321150546,0.05441243392943206
0.1_3_1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",81,0.4934793321150546,0.05441243392943206
1000_4_auto_poly,"{'C': 1000, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",84,0.4713458732033622,0.0537198758556406
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",84,0.4713458732033622,0.0537198758556406
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",84,0.4713458732033622,0.0537198758556406
0.1_1_sigmoid,"{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",87,0.44828054006629714,0.04342187327307714
0.1_0.1_rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",88,0.43675957511927876,0.0392110070902124
0.1_auto_rbf,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",88,0.43675957511927876,0.0392110070902124
10_0.001_rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",90,0.4337530997579706,0.03993703332785272
100_0.0001_rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",91,0.4335570416371767,0.03991631692789031
1_0.01_rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",92,0.4333061109997033,0.040304096776100265
0.1_scale_sigmoid,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'sigmoid'}",93,0.3975421565248821,0.03599060560853626
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",94,0.39395702360254203,0.04495672118825507
1_2_auto_poly,"{'C': 1, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",94,0.39395702360254203,0.04495672118825507
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",94,0.39395702360254203,0.04495672118825507
10_3_auto_poly,"{'C': 10, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",97,0.3879358992865252,0.05212013660903193
10_3_0.1_poly,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",97,0.3879358992865252,0.05212013660903193
10_1_sigmoid,"{'C': 10, 'gamma': 1, 'kernel': 'sigmoid'}",99,0.3807711302263796,0.047511143338297
1_1_sigmoid,"{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}",100,0.3798627999379613,0.04612450358998487
100_1_sigmoid,"{'C': 100, 'gamma': 1, 'kernel': 'sigmoid'}",101,0.37769826104702864,0.051356453066537314
1000_1_sigmoid,"{'C': 1000, 'gamma': 1, 'kernel': 'sigmoid'}",102,0.37460789208489237,0.049646387831074335
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",103,0.3745093508345058,0.05046373519695535
100_4_auto_poly,"{'C': 100, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",103,0.3745093508345058,0.05046373519695535
1_0.01_sigmoid,"{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}",105,0.3741428097481858,0.04252940246095587
10_0.001_sigmoid,"{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}",106,0.37399936426444996,0.042539294387825916
100_0.0001_sigmoid,"{'C': 100, 'gamma': 0.0001, 'kernel': 'sigmoid'}",106,0.37399936426444996,0.042539294387825916
0.1_auto_sigmoid,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid'}",108,0.3681347719295639,0.041141504864137285
0.1_0.1_sigmoid,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",108,0.3681347719295639,0.041141504864137285
1_scale_sigmoid,"{'C': 1, 'gamma': 'scale', 'kernel': 'sigmoid'}",110,0.3614293324755895,0.04958873270819437
100_scale_sigmoid,"{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}",111,0.3441522761971298,0.05279780475731947
1000_scale_sigmoid,"{'C': 1000, 'gamma': 'scale', 'kernel': 'sigmoid'}",112,0.34372071168986196,0.05289934185024542
10_scale_sigmoid,"{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}",113,0.3423471120631231,0.05058088319199275
0.1_0.01_rbf,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",114,0.26410086401029065,0.03579677877811819
0.1_0.001_rbf,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",115,0.2628773023336364,0.03553169489237596
1_0.001_rbf,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",115,0.2628773023336364,0.03553169489237596
0.1_0.001_sigmoid,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",117,0.26278587876181125,0.03547712079288858
