kernel,params,rank_test_score,mean_test_score,std_test_score
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",1,0.6518714252506386,0.050022223387742336
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",2,0.6515492222808416,0.050054911639039565
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",3,0.6513941390273768,0.05184622508921522
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",4,0.6512616911722072,0.05130483695017098
100_3_0.01_poly,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",5,0.6488619771894897,0.048488157176813325
0.1_3_0.1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",5,0.6488619771894897,0.048488157176813325
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",7,0.6465500611126451,0.05171053594507934
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",8,0.6448772105053806,0.04787271089374558
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",9,0.6419943965252201,0.04813108647425507
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",9,0.6419943965252201,0.04813108647425507
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",11,0.6416857526086456,0.04824908455599857
100_4_0.01_poly,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",12,0.6404091909898614,0.04997273137414313
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",13,0.638407256803538,0.04753866198752825
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",14,0.6375465179248906,0.04970101761320594
