kernel,params,rank_test_score,mean_test_score,std_test_score
1_3_0.1_poly,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",1,0.6121576754340224,0.05200139114787464
1000_3_0.01_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",1,0.6121576754340224,0.05200139114787464
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",1,0.6121576754340224,0.05200139114787464
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",4,0.6112858451103276,0.052753193626128424
1_4_0.1_poly,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",5,0.6110723035710435,0.05240970611286761
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",6,0.6075289649900038,0.05180647308150455
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",7,0.6017594089251448,0.05247531772828398
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",8,0.5995404543443121,0.05140977801488053
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",9,0.5974073073671563,0.04954360171025091
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",9,0.5974073073671563,0.04954360171025091
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",9,0.5974073073671563,0.04954360171025091
0.1_4_0.1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",12,0.5960151262867663,0.05426257178983293
1000_4_0.01_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",12,0.5960151262867663,0.05426257178983293
1000_4_auto_poly,"{'C': 1000, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",12,0.5960151262867663,0.05426257178983293
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",15,0.5952110814320485,0.052995841859580284
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",16,0.595180869820863,0.05254930061276634
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",17,0.5909259153832598,0.04994439703510166
100_1_rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",18,0.5908642378678283,0.05092304492693845
1000_1_rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",18,0.5908642378678283,0.05092304492693845
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",18,0.5908642378678283,0.05092304492693845
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",21,0.5906122502730471,0.05249289821760962
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",21,0.5906122502730471,0.05249289821760962
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",23,0.5901981870156436,0.05202727337753093
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",24,0.5901756414974635,0.05025571652253137
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",25,0.5893174719102191,0.04970230208414016
0.1_2_scale_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",26,0.5856751642880049,0.05003990641858992
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",27,0.5856164078625462,0.04994908650891062
0.1_3_0.1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",28,0.585573267325278,0.05356034248173621
100_3_auto_poly,"{'C': 100, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",28,0.585573267325278,0.05356034248173621
100_3_0.01_poly,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",28,0.585573267325278,0.05356034248173621
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",31,0.5820352153259335,0.04834793459303652
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",31,0.5820352153259335,0.04834793459303652
1_linear,"{'C': 1, 'kernel': 'linear'}",33,0.5817342612122995,0.047982380132834
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",34,0.5817318941432833,0.04779023112263762
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",35,0.5811191049106048,0.052165829961339796
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",35,0.5811191049106048,0.052165829961339796
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",37,0.5804364287287275,0.051831708182196005
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",38,0.580321175340218,0.05182542050190905
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",39,0.5801969010353498,0.0516024606274545
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",40,0.5800082327620025,0.04916003893671297
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",40,0.5800082327620025,0.04916003893671297
10_2_0.1_poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",40,0.5800082327620025,0.04916003893671297
0.1_2_1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",43,0.5798974453644881,0.049357474661488765
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",44,0.5795066658865389,0.05192448324410604
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",44,0.5795066658865389,0.05192448324410604
10_3_0.1_poly,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",46,0.5792811298000637,0.050801257805478964
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",47,0.5751681581604705,0.04769973934860577
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",47,0.5751681581604705,0.04769973934860577
10_4_0.1_poly,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",49,0.5721379025530472,0.052952940439357304
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",50,0.5705625080810727,0.04561218038662067
100_4_scale_poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",51,0.5681346066983088,0.05367925111783438
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",51,0.5681346066983088,0.05367925111783438
10_4_1_poly,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",51,0.5681346066983088,0.05367925111783438
1000_4_1_poly,"{'C': 1000, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",51,0.5681346066983088,0.05367925111783438
100_4_1_poly,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",51,0.5681346066983088,0.05367925111783438
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",51,0.5681346066983088,0.05367925111783438
1_4_1_poly,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",51,0.5681346066983088,0.05367925111783438
1000_4_scale_poly,"{'C': 1000, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",51,0.5681346066983088,0.05367925111783438
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",59,0.5681322169357432,0.053680419755626436
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",59,0.5681322169357432,0.053680419755626436
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",61,0.5680925499642725,0.05367466646911428
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",62,0.5679968653160526,0.05352971442557035
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",63,0.5671532712592015,0.050333274856043636
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",64,0.5669465693994659,0.051525481300979635
10_3_1_poly,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",65,0.5635321016310738,0.05422822655202922
1000_3_1_poly,"{'C': 1000, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",65,0.5635321016310738,0.05422822655202922
1000_3_0.1_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",65,0.5635321016310738,0.05422822655202922
1_3_1_poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",65,0.5635321016310738,0.05422822655202922
0.1_3_1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",65,0.5635321016310738,0.05422822655202922
100_3_0.1_poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",65,0.5635321016310738,0.05422822655202922
100_3_1_poly,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",65,0.5635321016310738,0.05422822655202922
