kernel,params,rank_test_score,mean_test_score,std_test_score
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.5780836152581452,0.05411254190182964
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",2,0.5762718191831361,0.052893169566885924
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",3,0.574556952347029,0.053373097533492286
1000_0.01_rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",4,0.5732853969956251,0.05239703233203448
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",5,0.5731612215233474,0.05056232359976031
1_linear,"{'C': 1, 'kernel': 'linear'}",6,0.5717435611824598,0.04990803568417331
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",6,0.5717435611824598,0.04990803568417331
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",8,0.571251735376256,0.05008286787487092
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",9,0.5709274626615204,0.04891726944681412
10_2_0.1_poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",9,0.5709274626615204,0.04891726944681412
0.1_2_1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",9,0.5709274626615204,0.04891726944681412
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",12,0.5705933259758313,0.049142574649704104
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",13,0.5700359550306602,0.0500136035230449
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",14,0.5697217249677874,0.05405229736710049
1000_4_auto_poly,"{'C': 1000, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",15,0.5691140805347775,0.05191094286969479
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",16,0.5689752232781955,0.05261719482766419
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",17,0.5689685619770364,0.051396303564967175
10_4_0.1_poly,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",18,0.5687753760278261,0.050620166091987086
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",19,0.5684974215229783,0.04876586616882228
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",20,0.5683882743575104,0.05300826900316288
0.1_2_scale_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",21,0.5682132513749523,0.046578699815120465
1000_0.01_sigmoid,"{'C': 1000, 'gamma': 0.01, 'kernel': 'sigmoid'}",22,0.5680073052824284,0.04732712427231974
10_linear,"{'C': 10, 'kernel': 'linear'}",23,0.5675015987861677,0.04942537240297106
10_3_0.1_poly,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",24,0.5664611442439244,0.049935180761599064
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",25,0.5664264357381389,0.05007218664636648
1000_linear,"{'C': 1000, 'kernel': 'linear'}",26,0.565325148301079,0.0484992402160416
100_3_auto_poly,"{'C': 100, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",27,0.5650698105527425,0.050071007346881094
100_linear,"{'C': 100, 'kernel': 'linear'}",28,0.565004934433809,0.04880710333526889
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",29,0.5645812190028093,0.050003400004566934
1_2_1_poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",30,0.563874939403085,0.05285517752144017
100_2_0.1_poly,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",31,0.563740010046727,0.05290875958474625
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",32,0.5626372885511154,0.05681276219733644
100_3_0.1_poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",33,0.5626266807313212,0.054166551882750096
0.1_3_1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",33,0.5626266807313212,0.054166551882750096
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",35,0.5617259235133722,0.05333262114798697
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",36,0.5614163820676903,0.04811111852714406
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",37,0.5612925281494973,0.04808724112502044
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",38,0.5610898663139539,0.0482298121592342
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",39,0.560685694083913,0.05453086343696627
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",40,0.5600933938932288,0.04482197744890135
1000_auto_rbf,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",41,0.5587545866265977,0.05565380395489951
0.1_1_rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",42,0.5585530849702861,0.048884590369135776
10_2_auto_poly,"{'C': 10, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",43,0.5585299332670511,0.050030404921345036
1_3_0.1_poly,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",44,0.5580391513347482,0.05214299254161389
1000_3_0.01_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",44,0.5580391513347482,0.05214299254161389
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",46,0.556451268015395,0.052813581617240944
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",47,0.5555452171504842,0.047960335842564525
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",47,0.5555452171504842,0.047960335842564525
100_4_auto_poly,"{'C': 100, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",49,0.5542772327993708,0.053869140481093314
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",50,0.553556173752652,0.048457524273495575
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",51,0.5534490129396088,0.04858946890591184
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",51,0.5534490129396088,0.04858946890591184
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",53,0.5533575908122207,0.04874786517950828
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",54,0.5526497494074896,0.05600282421495106
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",55,0.5523616786722377,0.055378748142626937
0.1_scale_rbf,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",56,0.552248435410136,0.04671515466140746
10_3_auto_poly,"{'C': 10, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",57,0.5504409024884137,0.053427634014167745
1_auto_rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",58,0.5456123808225297,0.04759037025461438
10_0.1_sigmoid,"{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",59,0.5450844570147628,0.04942307022039058
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",60,0.5448724938800701,0.050594944924912275
10_2_1_poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",61,0.5385331733825791,0.05428946511690353
1000_2_0.1_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",62,0.5384200781444839,0.05416911148152468
1_0.1_sigmoid,"{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}",63,0.5359341567534014,0.048711412528001624
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",64,0.5324113446092986,0.051788574996592056
1_3_1_poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",65,0.5277133166074855,0.05429926534885638
1000_3_0.1_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",66,0.5277128520314114,0.054299208333653794
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",67,0.5270015000523313,0.05289106733242241
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",67,0.5270015000523313,0.05289106733242241
1_4_0.1_poly,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",69,0.5237008050627909,0.05448397410523664
1_auto_sigmoid,"{'C': 1, 'gamma': 'auto', 'kernel': 'sigmoid'}",70,0.5222158006949918,0.049086039262307986
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",71,0.5208480423642751,0.0499423753424852
100_1_rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",72,0.5207949000178064,0.048290683982632164
1000_1_rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",72,0.5207949000178064,0.048290683982632164
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",74,0.5180386207750237,0.0536070090692472
1_2_auto_poly,"{'C': 1, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",75,0.5158153194999664,0.05375736228495925
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",76,0.5142555502757192,0.046072988047633164
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",77,0.5131546974185263,0.0480071908898671
100_2_scale_poly,"{'C': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",78,0.5121714103044975,0.04988983652511106
10_3_scale_poly,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",79,0.5116604667150901,0.05090567359059952
1_4_1_poly,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",80,0.5064555787075892,0.04785797632997621
1000_4_1_poly,"{'C': 1000, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",81,0.5061414501409601,0.046971563456953594
100_4_1_poly,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",81,0.5061414501409601,0.046971563456953594
10_4_1_poly,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",81,0.5061414501409601,0.046971563456953594
100_4_scale_poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",81,0.5061414501409601,0.046971563456953594
1000_4_scale_poly,"{'C': 1000, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",81,0.5061414501409601,0.046971563456953594
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",86,0.505851445183477,0.04767826322500354
100_2_1_poly,"{'C': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",87,0.5045132650378019,0.04995910553629095
10_3_1_poly,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",88,0.5043862530550607,0.050263356943577635
1000_3_scale_poly,"{'C': 1000, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",89,0.5037108859862047,0.04938129320680987
1000_3_1_poly,"{'C': 1000, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",89,0.5037108859862047,0.04938129320680987
100_3_1_poly,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",89,0.5037108859862047,0.04938129320680987
100_3_scale_poly,"{'C': 100, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",92,0.5034632984488856,0.049402502466667324
1000_2_1_poly,"{'C': 1000, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",93,0.5006332791030023,0.04883776447096367
1000_2_scale_poly,"{'C': 1000, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",94,0.5005005498170074,0.049521259120703015
100_0.0001_rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",95,0.4914383474866669,0.04513401030820356
10_0.001_rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",96,0.4914083515440406,0.04516745199627498
1_0.01_rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",97,0.4906942071837496,0.04536606438683124
0.1_0.1_rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",98,0.48755343567916787,0.0463666858854349
1000_auto_sigmoid,"{'C': 1000, 'gamma': 'auto', 'kernel': 'sigmoid'}",99,0.48474308073096184,0.05238486488255871
1_0.01_sigmoid,"{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}",100,0.4590169351326562,0.05156555554672182
10_0.001_sigmoid,"{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}",101,0.4582266631277608,0.05123606051301384
100_0.0001_sigmoid,"{'C': 100, 'gamma': 0.0001, 'kernel': 'sigmoid'}",101,0.4582266631277608,0.05123606051301384
100_0.1_sigmoid,"{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}",103,0.4578944591422053,0.05435735966720432
1000_0.1_sigmoid,"{'C': 1000, 'gamma': 0.1, 'kernel': 'sigmoid'}",104,0.45158516945598215,0.057291043767164214
10_4_auto_poly,"{'C': 10, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",105,0.43436824138549646,0.061670055108336425
1000_2_0.001_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",106,0.4172842352579456,0.04135353726446223
0.1_2_0.1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",106,0.4172842352579456,0.04135353726446223
10_2_0.01_poly,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",106,0.4172842352579456,0.04135353726446223
0.1_0.1_sigmoid,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",109,0.37883516775040155,0.05396131123229727
0.1_3_0.1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",110,0.374062376398816,0.03952254611062037
100_3_0.01_poly,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",111,0.3739397212675771,0.03952682913631352
0.1_auto_rbf,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",112,0.35997891524777687,0.06162912892131974
1000_4_0.01_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",113,0.31339690098748507,0.04362621159999822
0.1_4_0.1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",113,0.31339690098748507,0.04362621159999822
1_3_auto_poly,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",115,0.26526222913124514,0.031260320544238863
10_scale_sigmoid,"{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}",116,0.2587342264256636,0.05465841293528991
0.1_0.01_rbf,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",117,0.25598906618898154,0.025150455632852523
0.1_0.01_sigmoid,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}",118,0.25513599850909763,0.025348634959676545
1_0.001_rbf,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",119,0.2550659311686744,0.025371580083309902
0.1_0.001_rbf,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",119,0.2550659311686744,0.025371580083309902
1_0.001_sigmoid,"{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}",121,0.25496762014675695,0.02547339446798065
1_0.0001_rbf,"{'C': 1, 'gamma': 0.0001, 'kernel': 'rbf'}",121,0.25496762014675695,0.02547339446798065
0.1_0.0001_sigmoid,"{'C': 0.1, 'gamma': 0.0001, 'kernel': 'sigmoid'}",121,0.25496762014675695,0.02547339446798065
0.1_0.001_sigmoid,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",121,0.25496762014675695,0.02547339446798065
0.1_0.0001_rbf,"{'C': 0.1, 'gamma': 0.0001, 'kernel': 'rbf'}",121,0.25496762014675695,0.02547339446798065
1_0.0001_sigmoid,"{'C': 1, 'gamma': 0.0001, 'kernel': 'sigmoid'}",121,0.25496762014675695,0.02547339446798065
10_0.0001_sigmoid,"{'C': 10, 'gamma': 0.0001, 'kernel': 'sigmoid'}",121,0.25496762014675695,0.02547339446798065
10_0.0001_rbf,"{'C': 10, 'gamma': 0.0001, 'kernel': 'rbf'}",121,0.25496762014675695,0.02547339446798065
0.1_2_0.001_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",129,0.2544254570281788,0.03466671526999059
1_2_0.01_poly,"{'C': 1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",129,0.2544254570281788,0.03466671526999059
1_2_0.001_poly,"{'C': 1, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",129,0.2544254570281788,0.03466671526999059
1_2_0.0001_poly,"{'C': 1, 'degree': 2, 'gamma': 0.0001, 'kernel': 'poly'}",129,0.2544254570281788,0.03466671526999059
0.1_2_auto_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",129,0.2544254570281788,0.03466671526999059
0.1_2_0.01_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",129,0.2544254570281788,0.03466671526999059
0.1_2_0.0001_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.0001, 'kernel': 'poly'}",129,0.2544254570281788,0.03466671526999059
1000_2_0.0001_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.0001, 'kernel': 'poly'}",129,0.2544254570281788,0.03466671526999059
10_2_0.001_poly,"{'C': 10, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",129,0.2544254570281788,0.03466671526999059
100_2_0.001_poly,"{'C': 100, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",129,0.2544254570281788,0.03466671526999059
100_2_0.0001_poly,"{'C': 100, 'degree': 2, 'gamma': 0.0001, 'kernel': 'poly'}",129,0.2544254570281788,0.03466671526999059
10_2_0.0001_poly,"{'C': 10, 'degree': 2, 'gamma': 0.0001, 'kernel': 'poly'}",129,0.2544254570281788,0.03466671526999059
0.1_auto_sigmoid,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid'}",141,0.2531404095731664,0.02439008779114555
100_scale_sigmoid,"{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}",142,0.2507647642327546,0.05142559111429394
1000_scale_sigmoid,"{'C': 1000, 'gamma': 'scale', 'kernel': 'sigmoid'}",143,0.24704659519340427,0.05108715546549648
0.1_3_0.0001_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.0001, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
10_3_0.0001_poly,"{'C': 10, 'degree': 3, 'gamma': 0.0001, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
0.1_3_0.001_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
10_3_0.001_poly,"{'C': 10, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
10_3_0.01_poly,"{'C': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
1_3_0.001_poly,"{'C': 1, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
0.1_3_0.01_poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
100_3_0.001_poly,"{'C': 100, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
100_3_0.0001_poly,"{'C': 100, 'degree': 3, 'gamma': 0.0001, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
1000_3_0.0001_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.0001, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
1000_3_0.001_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
1_3_0.01_poly,"{'C': 1, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
0.1_3_auto_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
1_3_0.0001_poly,"{'C': 1, 'degree': 3, 'gamma': 0.0001, 'kernel': 'poly'}",144,0.23970740948168956,0.03316623823988489
1_scale_sigmoid,"{'C': 1, 'gamma': 'scale', 'kernel': 'sigmoid'}",158,0.22797832504321786,0.035118044207173946
0.1_4_0.0001_poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.0001, 'kernel': 'poly'}",159,0.21295209107095325,0.028094526886567613
10_4_0.001_poly,"{'C': 10, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
1_4_0.001_poly,"{'C': 1, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
100_4_0.0001_poly,"{'C': 100, 'degree': 4, 'gamma': 0.0001, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
100_4_0.001_poly,"{'C': 100, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
100_4_0.01_poly,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
1_4_0.0001_poly,"{'C': 1, 'degree': 4, 'gamma': 0.0001, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
1_4_auto_poly,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
0.1_4_auto_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
10_4_0.0001_poly,"{'C': 10, 'degree': 4, 'gamma': 0.0001, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
0.1_4_0.001_poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
1000_4_0.001_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
1000_4_0.0001_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.0001, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
10_4_0.01_poly,"{'C': 10, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
0.1_4_0.01_poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
1_4_0.01_poly,"{'C': 1, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",160,0.21276903059769092,0.028052021024897397
10_1_sigmoid,"{'C': 10, 'gamma': 1, 'kernel': 'sigmoid'}",175,0.208627660017099,0.0416758692508279
1000_1_sigmoid,"{'C': 1000, 'gamma': 1, 'kernel': 'sigmoid'}",176,0.1950435936085058,0.047074472834777885
100_1_sigmoid,"{'C': 100, 'gamma': 1, 'kernel': 'sigmoid'}",177,0.19247623962970956,0.04626460239246251
0.1_scale_sigmoid,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'sigmoid'}",178,0.18997827748183208,0.04748341218616576
0.1_1_sigmoid,"{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",179,0.15566866014165306,0.02794127886806021
