kernel,params,rank_test_score,mean_test_score,std_test_score
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",1,0.6470617627370651,0.042108204481075294
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",2,0.6458762316208501,0.03976372339203598
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",2,0.6458762316208501,0.03976372339203598
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",4,0.6457431100195876,0.040153358998246146
1_linear,"{'C': 1, 'kernel': 'linear'}",5,0.6449221001025381,0.0364255559255782
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",6,0.644662082331549,0.036687108594757836
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",7,0.6443887445794235,0.036718108252835446
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",7,0.6443887445794235,0.036718108252835446
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",9,0.6428514285986769,0.039449075663032136
0.1_2_1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",9,0.6428514285986769,0.039449075663032136
10_2_0.1_poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",9,0.6428514285986769,0.039449075663032136
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",9,0.6428514285986769,0.039449075663032136
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",13,0.6371711621224151,0.0386080413495161
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",14,0.63505385792116,0.04743227844800029
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",15,0.6350300218130248,0.047336895993669366
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",16,0.6347849474951509,0.048013045951256106
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",17,0.634597390935796,0.0486421372321182
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",17,0.634597390935796,0.0486421372321182
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",19,0.6292904432567881,0.04573131791614295
10_3_0.1_poly,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",20,0.6273233267049307,0.04566204294884812
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",21,0.626795402948254,0.04352661749715156
0.1_3_1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",22,0.624556938271122,0.04528285202917487
100_3_0.1_poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",22,0.624556938271122,0.04528285202917487
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",24,0.6229873571825091,0.04576627288920644
1_2_1_poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",25,0.6209045382457958,0.0443615189281132
100_2_0.1_poly,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",25,0.6209045382457958,0.0443615189281132
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",27,0.6204602767705191,0.04613919928904984
10_3_scale_poly,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",28,0.6186236470676345,0.04613005088352023
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",29,0.6180492622825716,0.04687172496843361
1000_0.01_sigmoid,"{'C': 1000, 'gamma': 0.01, 'kernel': 'sigmoid'}",30,0.6168987894535244,0.04405666635513211
1000_auto_sigmoid,"{'C': 1000, 'gamma': 'auto', 'kernel': 'sigmoid'}",30,0.6168987894535244,0.04405666635513211
10_linear,"{'C': 10, 'kernel': 'linear'}",32,0.6162336453331324,0.044958424868012305
10_0.1_sigmoid,"{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",33,0.6146078822970261,0.05014826564273362
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",34,0.612755205438244,0.04725193418588379
1000_auto_rbf,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",35,0.6125103073722639,0.04362980472955703
1000_0.01_rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",35,0.6125103073722639,0.04362980472955703
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",37,0.61061162028124,0.052448966210510144
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",38,0.608170523387853,0.04918145516877579
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",39,0.6066098768736972,0.04898411858765889
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",39,0.6066098768736972,0.04898411858765889
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",41,0.6065888332114873,0.04920701987195676
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",41,0.6065888332114873,0.04920701987195676
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",43,0.6064959154208046,0.04919166807884766
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",44,0.6064556329096884,0.0513385854107168
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",45,0.6062408182228495,0.04506783464636194
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",46,0.6034695671187152,0.04769120474987608
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",47,0.6017897724128687,0.05393165424383171
100_1_rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",48,0.6010195654808456,0.051563721363245565
1000_1_rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",49,0.6005856436813177,0.05114503124360481
100_2_scale_poly,"{'C': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",50,0.5976172105887609,0.047866123407802066
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",51,0.5974439384795514,0.052305100585037914
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",51,0.5974439384795514,0.052305100585037914
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",53,0.5958219645908481,0.0520537595133435
10_2_1_poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",54,0.5954254771967799,0.05137628008253979
1000_2_0.1_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",54,0.5954254771967799,0.05137628008253979
1_3_1_poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",56,0.5940329643221464,0.05113590630160326
1000_3_0.1_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",57,0.5939371654155816,0.0510766532795023
1_0.1_sigmoid,"{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}",58,0.5929278540539172,0.05049572154390841
100_linear,"{'C': 100, 'kernel': 'linear'}",59,0.5915562031091048,0.04425949445617578
1000_2_scale_poly,"{'C': 1000, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",60,0.5888666347149393,0.051736075192586675
100_2_1_poly,"{'C': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",61,0.5887049646940351,0.051756900790183906
100_3_scale_poly,"{'C': 100, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",62,0.5886776643355356,0.053634105607991776
100_4_scale_poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",63,0.5866025097233907,0.052761071775252306
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",64,0.5863554895614247,0.04285406619812439
