kernel,params,rank_test_score,mean_test_score,std_test_score
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",1,0.6614289306985759,0.04113242530865846
1_linear,"{'C': 1, 'kernel': 'linear'}",2,0.6612321737450239,0.041325571853339446
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",3,0.6611278560583532,0.041376205546927544
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",4,0.6599067805516553,0.04247692826221337
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",5,0.6565464734647374,0.04140442009549957
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",6,0.6559433050467246,0.04291298641619661
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",7,0.6539204425664998,0.0414778421955394
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",8,0.652180413309521,0.039609202361556996
0.1_2_1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",8,0.652180413309521,0.039609202361556996
10_2_0.1_poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",8,0.652180413309521,0.039609202361556996
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",11,0.6521589206554169,0.04332700114906184
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",12,0.6510264421309904,0.04418164289250764
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",13,0.647632135534305,0.04059880942541609
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",14,0.6406456061805963,0.04561250546579964
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",15,0.6383977821455489,0.04767503484117393
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",16,0.6383943720904903,0.048003636831655344
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",17,0.636774851983801,0.04551265880312002
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",18,0.636558494262254,0.047735833717705185
10_3_0.1_poly,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",19,0.636111165562658,0.045803083809299844
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",20,0.6315388147913802,0.04201474061898366
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",21,0.6312917268026947,0.047578936508098225
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",22,0.6275843953489244,0.0456281330798514
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",23,0.6265864383135038,0.047110568059296136
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",24,0.6223396887393869,0.05091461748925717
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",25,0.6206833254805256,0.046527642547312044
100_3_0.1_poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",26,0.6172894071782298,0.04799789689558832
0.1_3_1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",26,0.6172894071782298,0.04799789689558832
100_2_0.1_poly,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",28,0.6152385271727685,0.04238865835639626
1_2_1_poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",28,0.6152385271727685,0.04238865835639626
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",30,0.6151083037374931,0.04773945584697009
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",30,0.6151083037374931,0.04773945584697009
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",32,0.615030535625953,0.04736051114693382
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",33,0.6150039474398483,0.04771610395457611
10_3_scale_poly,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",34,0.6141691170689313,0.04828749246715323
1000_auto_sigmoid,"{'C': 1000, 'gamma': 'auto', 'kernel': 'sigmoid'}",35,0.6131693066320237,0.03839525649344537
1000_auto_rbf,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",36,0.6122252447076163,0.03942948782792617
10_linear,"{'C': 10, 'kernel': 'linear'}",37,0.609743520308426,0.038039809048135836
1000_0.01_sigmoid,"{'C': 1000, 'gamma': 0.01, 'kernel': 'sigmoid'}",38,0.6096547151440973,0.03711917887660321
1000_0.01_rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",39,0.608042903748707,0.0400286313460176
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",40,0.6079722408731452,0.04740664632252943
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",41,0.6070457431048267,0.05158219905227717
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",42,0.6044059463723802,0.050348219198059395
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",43,0.6025252637426438,0.050705641297805956
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",44,0.6019869719592035,0.050425053112443885
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",45,0.6017252088656346,0.050957300648357566
100_1_rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",46,0.6016352815098225,0.05148104005837708
1000_1_rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",47,0.6014421442371348,0.05110546888125078
1_0.1_sigmoid,"{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}",48,0.6005541197581789,0.04701034809817158
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",49,0.598131244633174,0.04723636401560638
100_2_scale_poly,"{'C': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",50,0.5979928698105423,0.04394110782711692
10_0.1_sigmoid,"{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",51,0.5957276821256304,0.044887334458333
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",52,0.5953366939028624,0.04426912608827196
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",52,0.5953366939028624,0.04426912608827196
1000_2_0.1_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",54,0.592936752047898,0.045519286161538025
10_2_1_poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",54,0.592936752047898,0.045519286161538025
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",56,0.5924016033251923,0.05090003678160263
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",57,0.5917471167273807,0.05494037994717376
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",57,0.5917471167273807,0.05494037994717376
