kernel,params,rank_test_score,mean_test_score,std_test_score
1000_linear,"{'C': 1000, 'kernel': 'linear'}",1,0.5999366666769951,0.03988638169277013
1000_0.01_sigmoid,"{'C': 1000, 'gamma': 0.01, 'kernel': 'sigmoid'}",2,0.5993585491611788,0.041962474058189925
10_linear,"{'C': 10, 'kernel': 'linear'}",3,0.5991579676390195,0.04155603284978276
100_linear,"{'C': 100, 'kernel': 'linear'}",4,0.5987885969388498,0.039698439243097246
1000_0.01_rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",5,0.5954353950620436,0.04155837317343817
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",6,0.5935415789274012,0.04360117100612289
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",7,0.5925567361634839,0.04432522004518635
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",8,0.588130888775729,0.04471293198356543
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",8,0.588130888775729,0.04471293198356543
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",10,0.5866580264019813,0.04233216067423913
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",11,0.5865264460694066,0.046996619425698265
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",11,0.5865264460694066,0.046996619425698265
1_linear,"{'C': 1, 'kernel': 'linear'}",13,0.5843158065703201,0.046001366777422066
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",13,0.5843158065703201,0.046001366777422066
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",15,0.5840688133051044,0.04613189856723009
1_2_1_poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",16,0.5836971219074336,0.04535694948265347
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",17,0.5832917936498739,0.0457258877079326
100_2_0.1_poly,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",17,0.5832917936498739,0.0457258877079326
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",19,0.5832578619221787,0.04613145522846864
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",20,0.5814786954067818,0.046888202755084867
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",21,0.5798265526592883,0.04483044754230315
10_0.1_sigmoid,"{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",21,0.5798265526592883,0.04483044754230315
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",23,0.5760857974455044,0.04581900656367724
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",24,0.5755587561424547,0.044341638279724475
1000_2_0.1_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",24,0.5755587561424547,0.044341638279724475
10_2_1_poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",26,0.5753300553687459,0.04453458588186403
100_3_auto_poly,"{'C': 100, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",27,0.5746437804696307,0.04559616095030236
100_3_0.1_poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",27,0.5746437804696307,0.04559616095030236
0.1_3_1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",29,0.5745042014635697,0.04570567974164768
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",30,0.5732285636342767,0.04535356458009769
1000_auto_rbf,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",30,0.5732285636342767,0.04535356458009769
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",32,0.5721791480829315,0.047415600645048656
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",33,0.5709983219417317,0.04825437772287985
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",34,0.5706479907824799,0.044582968538068875
10_3_scale_poly,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",35,0.5702717897886154,0.04684637462896719
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",36,0.5694844664799976,0.04467076311863755
1_3_1_poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",37,0.5689626933540227,0.04911115005389365
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",37,0.5689626933540227,0.04911115005389365
1000_3_0.1_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",37,0.5689626933540227,0.04911115005389365
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",40,0.5679038285675234,0.04673691559151791
10_3_1_poly,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",41,0.5677737800028283,0.04836229667002118
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",42,0.5672453575811018,0.045276604739140934
