Features,Scores
lowlevel.melbands128.skew[68].accompaniment,15.53634294381912
lowlevel.melbands128.skew[69].accompaniment,16.58260053187472
lowlevel.melbands128.skew[71].accompaniment,16.14362664573915
lowlevel.melbands128.skew[72].accompaniment,18.64742847215211
lowlevel.melbands128.skew[75].accompaniment,19.7894498791595
lowlevel.melbands128.skew[80].accompaniment,20.62174204819242
lowlevel.melbands128.skew[82].accompaniment,20.63230815057749
lowlevel.melbands128.skew[85].accompaniment,18.004034611897843
lowlevel.melbands128.skew[103].accompaniment,7.3795357697141934
lowlevel.melbands128.skew[104].accompaniment,8.61005282525659
lowlevel.melbands128.skew[111].accompaniment,8.839707710605047
lowlevel.mfcc.kurt[3].accompaniment,3.7016894480263156
lowlevel.mfcc.kurt[4].accompaniment,6.398020338989647
lowlevel.mfcc.kurt[5].accompaniment,3.264968202438628
lowlevel.mfcc.kurt[6].accompaniment,1.2447963307079895
lowlevel.mfcc.kurt[7].accompaniment,1.0799322750538007
lowlevel.mfcc.kurt[8].accompaniment,0.7121050496551635
lowlevel.mfcc.kurt[9].accompaniment,0.3159643809140769
lowlevel.mfcc.kurt[10].accompaniment,0.5432306719779509
lowlevel.mfcc.kurt[11].accompaniment,0.34074133535411744
lowlevel.mfcc.kurt[12].accompaniment,0.26618298332029194
lowlevel.mfcc.kurt[13].accompaniment,0.13794701825151817
lowlevel.mfcc.max[5].accompaniment,1.891056147471075
lowlevel.mfcc.max[6].accompaniment,0.3906461874361475
lowlevel.mfcc.max[8].accompaniment,0.08963407684482085
lowlevel.mfcc.max[9].accompaniment,1.0459714888085854
lowlevel.mfcc.max[10].accompaniment,1.1197224041311973
lowlevel.mfcc.max[11].accompaniment,1.889025619849743
lowlevel.mfcc.max[12].accompaniment,3.7745029314926457
lowlevel.mfcc.mean[7].accompaniment,0.07483680006267297
lowlevel.mfcc.mean[8].accompaniment,2.5724704670721388
lowlevel.mfcc.mean[9].accompaniment,0.6105924444050765
lowlevel.mfcc.mean[11].accompaniment,0.27588403948582957
lowlevel.mfcc.mean[13].accompaniment,0.2756792810948127
lowlevel.mfcc.median[5].accompaniment,0.30926346875671173
lowlevel.mfcc.median[10].accompaniment,1.2402580980973008
lowlevel.mfcc.median[12].accompaniment,0.5142601805121104
lowlevel.mfcc.min[5].accompaniment,1.8762693748952923
lowlevel.mfcc.min[6].accompaniment,3.375819400437147
lowlevel.mfcc.min[7].accompaniment,1.8328301792705428
lowlevel.mfcc.min[8].accompaniment,5.094676619204839
lowlevel.mfcc.min[9].accompaniment,3.55318910523152
lowlevel.mfcc.min[10].accompaniment,2.4829097777086857
lowlevel.mfcc.min[11].accompaniment,3.2716310637002897
lowlevel.mfcc.min[12].accompaniment,2.3176772353614075
lowlevel.mfcc.min[13].accompaniment,3.0866394317512547
lowlevel.mfcc.skew[3].accompaniment,0.45714006004069313
lowlevel.mfcc.skew[4].accompaniment,0.12523431588255468
lowlevel.mfcc.skew[5].accompaniment,0.61146062995043
lowlevel.mfcc.skew[6].accompaniment,0.14837062506536816
lowlevel.mfcc.skew[7].accompaniment,0.08036710412804611
lowlevel.mfcc.skew[8].accompaniment,0.48185405322543406
lowlevel.mfcc.skew[9].accompaniment,0.9547104586145976
lowlevel.mfcc.skew[10].accompaniment,0.3757429351179927
lowlevel.mfcc.skew[11].accompaniment,0.091335090409599
lowlevel.mfcc.skew[12].accompaniment,0.3751857740326495
lowlevel.mfcc.skew[13].accompaniment,0.1335750800701306
lowlevel.mfcc.var[1].accompaniment,0.9465200270325461
lowlevel.spectral_contrast_coeffs.dmean2[2].accompaniment,4.9730825400116245
lowlevel.spectral_contrast_coeffs.dmean2[3].accompaniment,3.5091257838573373
lowlevel.spectral_contrast_coeffs.dvar2[1].accompaniment,9.275574293957767
lowlevel.spectral_contrast_coeffs.dvar2[4].accompaniment,2.5212256262337163
lowlevel.spectral_contrast_coeffs.kurt[1].accompaniment,0.3773196543219263
lowlevel.spectral_contrast_coeffs.kurt[2].accompaniment,1.948204497441177
lowlevel.spectral_contrast_coeffs.kurt[3].accompaniment,1.9654604981978354
lowlevel.spectral_contrast_coeffs.kurt[4].accompaniment,3.797895213728061
lowlevel.spectral_contrast_coeffs.kurt[5].accompaniment,8.262006101634002
lowlevel.spectral_contrast_coeffs.kurt[6].accompaniment,8.874367704757525
lowlevel.spectral_contrast_coeffs.max[1].accompaniment,4.251599856451899
lowlevel.spectral_contrast_coeffs.max[6].accompaniment,3.5747265969964386
lowlevel.spectral_contrast_coeffs.mean[1].accompaniment,5.7163427928419495
lowlevel.spectral_contrast_coeffs.mean[6].accompaniment,11.767723018268839
lowlevel.spectral_contrast_coeffs.min[1].accompaniment,0.05359625618956739
lowlevel.spectral_contrast_coeffs.min[2].accompaniment,0.11783060676225979
lowlevel.spectral_contrast_coeffs.min[3].accompaniment,0.04732891540958159
lowlevel.spectral_contrast_coeffs.min[4].accompaniment,0.09682031118642702
lowlevel.spectral_contrast_coeffs.min[5].accompaniment,0.03668038790559158
lowlevel.spectral_contrast_coeffs.min[6].accompaniment,0.08851737944879168
lowlevel.spectral_contrast_coeffs.skew[1].accompaniment,0.5796759376755745
lowlevel.spectral_contrast_coeffs.skew[2].accompaniment,1.4877408154243041
lowlevel.spectral_contrast_coeffs.skew[3].accompaniment,0.6349073673780752
lowlevel.spectral_contrast_coeffs.skew[4].accompaniment,0.5590169602565431
lowlevel.spectral_contrast_coeffs.skew[5].accompaniment,1.6289490799827853
lowlevel.spectral_contrast_coeffs.var[1].accompaniment,2.5482800501075125
lowlevel.spectral_contrast_coeffs.var[6].accompaniment,2.1809333936709185
lowlevel.spectral_contrast_valleys.dmean[5].accompaniment,10.721421649546697
lowlevel.spectral_contrast_valleys.kurt[6].accompaniment,1.952461643674022
lowlevel.spectral_contrast_valleys.max[1].accompaniment,0.1571787900032267
lowlevel.spectral_contrast_valleys.max[2].accompaniment,0.38612521049927767
lowlevel.spectral_contrast_valleys.median[1].accompaniment,1.1937957485001232
lowlevel.spectral_contrast_valleys.min[6].accompaniment,1.2649936748157047
lowlevel.spectral_contrast_valleys.var[6].accompaniment,2.2034354912759277
rhythm.beats_loudness_band_ratio.dvar[1].accompaniment,1.5161879535657734
rhythm.beats_loudness_band_ratio.kurt[1].accompaniment,1.0592269737463658
rhythm.beats_loudness_band_ratio.kurt[2].accompaniment,1.0804980654077467
rhythm.beats_loudness_band_ratio.kurt[3].accompaniment,0.3185323142294579
rhythm.beats_loudness_band_ratio.kurt[4].accompaniment,3.8124597257694983
rhythm.beats_loudness_band_ratio.kurt[5].accompaniment,16.46278183685111
rhythm.beats_loudness_band_ratio.max[3].accompaniment,29.644997042129432
rhythm.beats_loudness_band_ratio.max[4].accompaniment,7.449222977755779
rhythm.beats_loudness_band_ratio.max[5].accompaniment,6.688601694160365
rhythm.beats_loudness_band_ratio.max[6].accompaniment,17.334848596471417
rhythm.beats_loudness_band_ratio.mean[2].accompaniment,14.864322998093696
rhythm.beats_loudness_band_ratio.median[4].accompaniment,2.219927368741074
rhythm.beats_loudness_band_ratio.min[1].accompaniment,6.039869755488378
rhythm.beats_loudness_band_ratio.min[2].accompaniment,3.2656618611034136
rhythm.beats_loudness_band_ratio.min[3].accompaniment,1.1126712475629177
rhythm.beats_loudness_band_ratio.min[4].accompaniment,0.6941275621927637
rhythm.beats_loudness_band_ratio.skew[6].accompaniment,17.331647440768094
tonal.chords_histogram[1].accompaniment,4.276304883463438
tonal.chords_histogram[2].accompaniment,2.066260295796844
tonal.chords_histogram[3].accompaniment,4.755094389235075
tonal.chords_histogram[4].accompaniment,0.9186486696528575
tonal.chords_histogram[5].accompaniment,0.8175204492043306
tonal.chords_histogram[6].accompaniment,3.4244267312168626
tonal.chords_histogram[7].accompaniment,0.11428223209174763
tonal.chords_histogram[8].accompaniment,2.3494632703578384
tonal.chords_histogram[9].accompaniment,0.8467767869426954
tonal.chords_histogram[10].accompaniment,6.531776763181808
tonal.chords_histogram[11].accompaniment,2.1257528151084752
tonal.chords_histogram[16].accompaniment,0.68704752307361
tonal.chords_histogram[17].accompaniment,1.2251986045231238
tonal.chords_histogram[18].accompaniment,1.7856500978407317
tonal.chords_histogram[20].accompaniment,1.8289080844276744
tonal.chords_histogram[21].accompaniment,0.6272797569736783
tonal.chords_histogram[22].accompaniment,1.3790784069805897
tonal.chords_histogram[23].accompaniment,0.47279249303065213
tonal.chords_histogram[24].accompaniment,0.7044417221220536
tonal.hpcp.dmean2[13].accompaniment,27.376801389954178
tonal.hpcp.dmean2[19].accompaniment,26.280965502070543
tonal.hpcp.dmean2[28].accompaniment,22.895172681419766
tonal.hpcp.dmean2[35].accompaniment,21.87064777821142
tonal.hpcp.dvar2[5].accompaniment,25.475839917848774
tonal.hpcp.dvar2[9].accompaniment,23.065943434239276
tonal.hpcp.kurt[1].accompaniment,6.5222379482096615
tonal.hpcp.kurt[3].accompaniment,4.752906697291783
tonal.hpcp.kurt[5].accompaniment,7.529004903956493
tonal.hpcp.kurt[6].accompaniment,2.4870818671782944
tonal.hpcp.kurt[8].accompaniment,5.827061245063259
tonal.hpcp.kurt[9].accompaniment,5.399776218213894
tonal.hpcp.kurt[10].accompaniment,3.4781988926880656
tonal.hpcp.kurt[12].accompaniment,4.796857249893286
tonal.hpcp.kurt[14].accompaniment,8.607053558728957
tonal.hpcp.kurt[15].accompaniment,3.2314872863090693
tonal.hpcp.kurt[16].accompaniment,3.249031423805762
tonal.hpcp.kurt[18].accompaniment,6.510001527683697
tonal.hpcp.kurt[19].accompaniment,6.34497986267821
tonal.hpcp.kurt[20].accompaniment,5.622360178263985
tonal.hpcp.kurt[22].accompaniment,7.267579287907086
tonal.hpcp.kurt[24].accompaniment,2.926790504519097
tonal.hpcp.kurt[25].accompaniment,4.0229366311287125
tonal.hpcp.kurt[26].accompaniment,4.138806394663513
tonal.hpcp.kurt[27].accompaniment,4.389046647719285
tonal.hpcp.kurt[28].accompaniment,7.579974008457861
tonal.hpcp.kurt[30].accompaniment,4.451642923065323
tonal.hpcp.kurt[32].accompaniment,5.31791796400095
tonal.hpcp.kurt[33].accompaniment,9.215120797237764
tonal.hpcp.kurt[34].accompaniment,7.176607329911862
tonal.hpcp.kurt[36].accompaniment,3.6578412422327258
tonal.hpcp.median[11].accompaniment,4.402438809452419
tonal.hpcp.median[12].accompaniment,10.826316057055331
tonal.hpcp.median[14].accompaniment,10.467984191525783
tonal.hpcp.median[15].accompaniment,3.150647607187942
tonal.hpcp.median[17].accompaniment,4.545627377574879
tonal.hpcp.median[18].accompaniment,9.452458673547337
tonal.hpcp.median[21].accompaniment,7.771273880809607
tonal.hpcp.median[23].accompaniment,4.8498117420638405
tonal.hpcp.median[24].accompaniment,3.2628962503052135
tonal.hpcp.median[26].accompaniment,4.643363238951698
tonal.hpcp.median[27].accompaniment,6.616222019924054
tonal.hpcp.median[29].accompaniment,10.60612798390675
tonal.hpcp.median[32].accompaniment,3.1431778442898506
tonal.hpcp.median[36].accompaniment,5.950130745314981
tonal.hpcp.var[16].accompaniment,2.7301959403585396
tonal.hpcp.var[31].accompaniment,3.6438464345013126
tonal.thpcp[2].accompaniment,14.659275712083362
tonal.thpcp[3].accompaniment,42.658137603321194
tonal.thpcp[6].accompaniment,9.89233904917064
tonal.thpcp[8].accompaniment,8.834016348549659
tonal.thpcp[9].accompaniment,14.794832726930387
tonal.thpcp[12].accompaniment,12.174681426729087
tonal.thpcp[14].accompaniment,11.261327750365975
tonal.thpcp[17].accompaniment,4.502081844329963
tonal.thpcp[18].accompaniment,33.45381109325754
tonal.thpcp[21].accompaniment,5.144917808955118
tonal.thpcp[23].accompaniment,4.382946661349334
tonal.thpcp[26].accompaniment,18.902897603702087
tonal.thpcp[29].accompaniment,8.370272084086581
tonal.thpcp[30].accompaniment,7.521458471328456
tonal.thpcp[32].accompaniment,10.701065055098148
tonal.thpcp[33].accompaniment,28.70705387538893
tonal.thpcp[36].accompaniment,7.080970792419004
tonal.chords_key.accompaniment,1.5939654330631787
tonal.chords_scale.accompaniment,5.956678700361012
tonal.key_edma.scale.accompaniment,23.427561837455833
tonal.key_krumhansl.key.accompaniment,0.8320671255430148
