feature,weight
lowlevel.melbands.max[16].accompaniment,0.025231649091632766
lowlevel.melbands.skew[12].accompaniment,0.026251862458751496
lowlevel.melbands.skew[16].accompaniment,0.026251862458751496
lowlevel.melbands.skew[17].accompaniment,0.04144363201896396
lowlevel.melbands128.kurt[8].accompaniment,0.025231649091632766
lowlevel.melbands128.kurt[12].accompaniment,0.025231649091632766
lowlevel.melbands128.kurt[16].accompaniment,0.025231649091632766
lowlevel.melbands128.kurt[17].accompaniment,0.025231649091632766
lowlevel.melbands128.kurt[90].accompaniment,0.026251862458751496
lowlevel.melbands128.max[13].accompaniment,0.028447658666365852
lowlevel.melbands128.max[27].accompaniment,0.025231649091632766
lowlevel.melbands128.max[42].accompaniment,0.025231649091632766
lowlevel.melbands128.max[43].accompaniment,0.025231649091632766
lowlevel.melbands128.max[45].accompaniment,0.025231649091632766
lowlevel.melbands128.max[48].accompaniment,0.025231649091632766
lowlevel.melbands128.max[49].accompaniment,0.025231649091632766
lowlevel.melbands128.max[50].accompaniment,0.025231649091632766
lowlevel.melbands128.max[52].accompaniment,0.025231649091632766
lowlevel.melbands128.max[54].accompaniment,0.025231649091632766
lowlevel.melbands128.skew[14].accompaniment,0.025231649091632766
lowlevel.melbands128.skew[15].accompaniment,0.025231649091632766
lowlevel.melbands128.skew[20].accompaniment,0.025231649091632766
lowlevel.melbands128.skew[21].accompaniment,0.025231649091632766
lowlevel.melbands128.skew[23].accompaniment,0.025231649091632766
lowlevel.melbands128.skew[27].accompaniment,0.026251862458751496
lowlevel.melbands128.skew[32].accompaniment,0.03471130526055228
lowlevel.melbands128.skew[34].accompaniment,0.026251862458751496
lowlevel.melbands128.skew[38].accompaniment,0.03295204199031977
lowlevel.melbands128.skew[42].accompaniment,0.038434159491572015
lowlevel.melbands128.skew[47].accompaniment,0.04201022487449517
lowlevel.melbands128.skew[48].accompaniment,0.04370190782900446
lowlevel.melbands128.skew[53].accompaniment,0.07187974417528695
lowlevel.melbands128.skew[54].accompaniment,0.07996617637245651
lowlevel.melbands128.skew[55].accompaniment,0.07025292750804353
lowlevel.melbands128.skew[56].accompaniment,0.06727107770178758
lowlevel.melbands128.skew[57].accompaniment,0.07229348659158391
lowlevel.melbands128.skew[60].accompaniment,0.07849788459139775
lowlevel.melbands128.skew[63].accompaniment,0.0728028875216475
lowlevel.melbands128.skew[65].accompaniment,0.07503793372724658
lowlevel.melbands128.skew[67].accompaniment,0.06591307538120263
lowlevel.melbands128.skew[68].accompaniment,0.06546759869030833
lowlevel.melbands128.skew[69].accompaniment,0.07617903040306082
lowlevel.melbands128.skew[71].accompaniment,0.06083172988670816
lowlevel.melbands128.skew[72].accompaniment,0.06976259380523456
lowlevel.melbands128.skew[75].accompaniment,0.07084616701780709
lowlevel.melbands128.skew[80].accompaniment,0.06292703624808073
lowlevel.melbands128.skew[82].accompaniment,0.07011313826438657
lowlevel.melbands128.skew[85].accompaniment,0.06221017705260783
lowlevel.melbands128.skew[103].accompaniment,0.026251862458751496
lowlevel.melbands128.skew[104].accompaniment,0.026251862458751496
lowlevel.melbands128.skew[111].accompaniment,0.025231649091632766
lowlevel.mfcc.kurt[3].accompaniment,0.026251862458751496
lowlevel.mfcc.kurt[4].accompaniment,0.026251862458751496
lowlevel.mfcc.kurt[5].accompaniment,0.026251862458751496
lowlevel.mfcc.kurt[6].accompaniment,0.025231649091632766
lowlevel.mfcc.kurt[7].accompaniment,0.025231649091632766
lowlevel.mfcc.kurt[8].accompaniment,0.025231649091632766
lowlevel.mfcc.kurt[9].accompaniment,0.025231649091632766
lowlevel.mfcc.kurt[10].accompaniment,0.025231649091632766
lowlevel.mfcc.kurt[11].accompaniment,0.025231649091632766
lowlevel.mfcc.kurt[12].accompaniment,0.025231649091632766
lowlevel.mfcc.kurt[13].accompaniment,0.025231649091632766
lowlevel.mfcc.max[5].accompaniment,0.026251862458751496
lowlevel.mfcc.max[6].accompaniment,0.026251862458751496
lowlevel.mfcc.max[8].accompaniment,0.026251862458751496
lowlevel.mfcc.max[9].accompaniment,0.025231649091632766
lowlevel.mfcc.max[10].accompaniment,0.03259259175908284
lowlevel.mfcc.max[11].accompaniment,0.03834751670239203
lowlevel.mfcc.max[12].accompaniment,0.04994834401331525
lowlevel.mfcc.mean[7].accompaniment,0.025231649091632766
lowlevel.mfcc.mean[9].accompaniment,0.026251862458751496
lowlevel.mfcc.mean[11].accompaniment,0.026251862458751496
lowlevel.mfcc.mean[13].accompaniment,0.025231649091632766
lowlevel.mfcc.median[10].accompaniment,0.026251862458751496
lowlevel.mfcc.median[12].accompaniment,0.025231649091632766
lowlevel.mfcc.min[5].accompaniment,0.026251862458751496
lowlevel.mfcc.min[6].accompaniment,0.06335156822120545
lowlevel.mfcc.min[7].accompaniment,0.026251862458751496
lowlevel.mfcc.min[8].accompaniment,0.06723760599310845
lowlevel.mfcc.min[9].accompaniment,0.048034790905724434
lowlevel.mfcc.min[10].accompaniment,0.04303187549580764
lowlevel.mfcc.min[11].accompaniment,0.05182544460150156
lowlevel.mfcc.min[12].accompaniment,0.02943247191870813
lowlevel.mfcc.min[13].accompaniment,0.0370002388275528
lowlevel.mfcc.skew[3].accompaniment,0.025231649091632766
lowlevel.mfcc.skew[4].accompaniment,0.026251862458751496
lowlevel.mfcc.skew[5].accompaniment,0.025231649091632766
lowlevel.mfcc.skew[6].accompaniment,0.025231649091632766
lowlevel.mfcc.skew[7].accompaniment,0.025231649091632766
lowlevel.mfcc.skew[8].accompaniment,0.025231649091632766
lowlevel.mfcc.skew[9].accompaniment,0.025231649091632766
lowlevel.mfcc.skew[10].accompaniment,0.025231649091632766
lowlevel.mfcc.skew[11].accompaniment,0.025231649091632766
lowlevel.mfcc.skew[12].accompaniment,0.025231649091632766
lowlevel.mfcc.skew[13].accompaniment,0.025231649091632766
lowlevel.mfcc.var[1].accompaniment,0.026251862458751496
lowlevel.spectral_contrast_coeffs.kurt[1].accompaniment,0.025231649091632766
lowlevel.spectral_contrast_coeffs.kurt[2].accompaniment,0.026251862458751496
lowlevel.spectral_contrast_coeffs.kurt[3].accompaniment,0.026251862458751496
lowlevel.spectral_contrast_coeffs.kurt[4].accompaniment,0.035859348161023555
lowlevel.spectral_contrast_coeffs.kurt[5].accompaniment,0.060981407140687546
lowlevel.spectral_contrast_coeffs.max[1].accompaniment,0.03898308258273187
lowlevel.spectral_contrast_coeffs.mean[1].accompaniment,0.0626416896117549
lowlevel.spectral_contrast_coeffs.mean[6].accompaniment,0.04914110255147787
lowlevel.spectral_contrast_coeffs.min[1].accompaniment,0.025231649091632766
lowlevel.spectral_contrast_coeffs.min[2].accompaniment,0.025231649091632766
lowlevel.spectral_contrast_coeffs.min[3].accompaniment,0.025231649091632766
lowlevel.spectral_contrast_coeffs.min[4].accompaniment,0.025231649091632766
lowlevel.spectral_contrast_coeffs.min[5].accompaniment,0.025231649091632766
lowlevel.spectral_contrast_coeffs.min[6].accompaniment,0.025231649091632766
lowlevel.spectral_contrast_coeffs.skew[1].accompaniment,0.025231649091632766
lowlevel.spectral_contrast_coeffs.skew[2].accompaniment,0.026251862458751496
lowlevel.spectral_contrast_coeffs.skew[3].accompaniment,0.025231649091632766
lowlevel.spectral_contrast_coeffs.skew[4].accompaniment,0.025231649091632766
lowlevel.spectral_contrast_coeffs.var[6].accompaniment,0.026251862458751496
lowlevel.spectral_contrast_valleys.dmean[5].accompaniment,0.07208984382621354
lowlevel.spectral_contrast_valleys.min[6].accompaniment,0.025231649091632766
lowlevel.spectral_contrast_valleys.var[6].accompaniment,0.025231649091632766
rhythm.beats_loudness_band_ratio.dvar[1].accompaniment,0.026251862458751496
rhythm.beats_loudness_band_ratio.kurt[1].accompaniment,0.025231649091632766
rhythm.beats_loudness_band_ratio.kurt[2].accompaniment,0.025231649091632766
rhythm.beats_loudness_band_ratio.kurt[3].accompaniment,0.025231649091632766
rhythm.beats_loudness_band_ratio.kurt[4].accompaniment,0.025231649091632766
rhythm.beats_loudness_band_ratio.kurt[5].accompaniment,0.026251862458751496
rhythm.beats_loudness_band_ratio.max[3].accompaniment,0.09074328389125234
rhythm.beats_loudness_band_ratio.max[4].accompaniment,0.026251862458751496
rhythm.beats_loudness_band_ratio.max[5].accompaniment,0.03427586271073819
rhythm.beats_loudness_band_ratio.max[6].accompaniment,0.05657792042056561
rhythm.beats_loudness_band_ratio.min[2].accompaniment,0.025231649091632766
rhythm.beats_loudness_band_ratio.min[3].accompaniment,0.025231649091632766
rhythm.beats_loudness_band_ratio.skew[6].accompaniment,0.06231351579175165
tonal.chords_histogram[1].accompaniment,0.026251862458751496
tonal.chords_histogram[3].accompaniment,0.026251862458751496
tonal.chords_histogram[4].accompaniment,0.025231649091632766
tonal.chords_histogram[5].accompaniment,0.025231649091632766
tonal.chords_histogram[6].accompaniment,0.025231649091632766
tonal.chords_histogram[7].accompaniment,0.025231649091632766
tonal.chords_histogram[8].accompaniment,0.025231649091632766
tonal.chords_histogram[9].accompaniment,0.025231649091632766
tonal.chords_histogram[10].accompaniment,0.025231649091632766
tonal.chords_histogram[11].accompaniment,0.025231649091632766
tonal.chords_histogram[16].accompaniment,0.025231649091632766
tonal.chords_histogram[17].accompaniment,0.025231649091632766
tonal.chords_histogram[18].accompaniment,0.025231649091632766
tonal.chords_histogram[20].accompaniment,0.025231649091632766
tonal.chords_histogram[21].accompaniment,0.025231649091632766
tonal.chords_histogram[22].accompaniment,0.025231649091632766
tonal.chords_histogram[23].accompaniment,0.025231649091632766
tonal.chords_histogram[24].accompaniment,0.025231649091632766
tonal.hpcp.dmean2[13].accompaniment,0.10282169978393432
tonal.hpcp.dmean2[19].accompaniment,0.0944113618537176
tonal.hpcp.dmean2[28].accompaniment,0.0939139800674154
tonal.hpcp.dmean2[35].accompaniment,0.09141519306522387
tonal.hpcp.dvar2[5].accompaniment,0.06895301006405996
tonal.hpcp.dvar2[9].accompaniment,0.08904524784993233
tonal.hpcp.kurt[1].accompaniment,0.025231649091632766
tonal.hpcp.kurt[3].accompaniment,0.025231649091632766
tonal.hpcp.kurt[5].accompaniment,0.025231649091632766
tonal.hpcp.kurt[6].accompaniment,0.025231649091632766
tonal.hpcp.kurt[8].accompaniment,0.025231649091632766
tonal.hpcp.kurt[9].accompaniment,0.025231649091632766
tonal.hpcp.kurt[10].accompaniment,0.025231649091632766
tonal.hpcp.kurt[12].accompaniment,0.026251862458751496
tonal.hpcp.kurt[14].accompaniment,0.026251862458751496
tonal.hpcp.kurt[15].accompaniment,0.025231649091632766
tonal.hpcp.kurt[16].accompaniment,0.025231649091632766
tonal.hpcp.kurt[18].accompaniment,0.025231649091632766
tonal.hpcp.kurt[19].accompaniment,0.026251862458751496
tonal.hpcp.kurt[20].accompaniment,0.025231649091632766
tonal.hpcp.kurt[22].accompaniment,0.025231649091632766
tonal.hpcp.kurt[24].accompaniment,0.025231649091632766
tonal.hpcp.kurt[25].accompaniment,0.025231649091632766
tonal.hpcp.kurt[26].accompaniment,0.025231649091632766
tonal.hpcp.kurt[28].accompaniment,0.025231649091632766
tonal.hpcp.kurt[30].accompaniment,0.025231649091632766
tonal.hpcp.kurt[32].accompaniment,0.025231649091632766
tonal.hpcp.kurt[33].accompaniment,0.026251862458751496
tonal.hpcp.kurt[34].accompaniment,0.025231649091632766
tonal.hpcp.median[21].accompaniment,0.0314800051609525
tonal.hpcp.var[16].accompaniment,0.026251862458751496
tonal.hpcp.var[31].accompaniment,0.026251862458751496
tonal.thpcp[2].accompaniment,0.07217836083900077
tonal.thpcp[3].accompaniment,0.12929341253774304
tonal.thpcp[6].accompaniment,0.031048230323426473
tonal.thpcp[8].accompaniment,0.036822235180308
tonal.thpcp[9].accompaniment,0.04978914270397962
tonal.thpcp[12].accompaniment,0.0569401046839502
tonal.thpcp[14].accompaniment,0.04486738125426457
tonal.thpcp[17].accompaniment,0.026251862458751496
tonal.thpcp[18].accompaniment,0.09590862488017372
tonal.thpcp[21].accompaniment,0.026251862458751496
tonal.thpcp[23].accompaniment,0.026251862458751496
tonal.thpcp[26].accompaniment,0.0465554415682505
tonal.thpcp[29].accompaniment,0.035844486927706136
tonal.thpcp[30].accompaniment,0.026251862458751496
tonal.thpcp[32].accompaniment,0.03480622300782707
tonal.thpcp[33].accompaniment,0.1020178683488324
tonal.thpcp[36].accompaniment,0.03376851389565667
tonal.key_krumhansl.key.accompaniment,0.025231649091632766
lowlevel.barkbands_crest.min.original,0.03532310162500792
lowlevel.barkbands_flatness_db.min.original,0.025231649091632766
lowlevel.barkbands_kurtosis.median.original,0.06905618963697616
lowlevel.barkbands_kurtosis.min.original,0.025231649091632766
lowlevel.barkbands_kurtosis.skew.original,0.025231649091632766
lowlevel.dissonance.kurt.original,0.025231649091632766
lowlevel.erbbands_crest.kurt.original,0.09093637110043179
lowlevel.erbbands_crest.min.original,0.05469090311690156
lowlevel.erbbands_flatness_db.kurt.original,0.025231649091632766
lowlevel.erbbands_flatness_db.min.original,0.025231649091632766
lowlevel.erbbands_kurtosis.max.original,0.034574846229133586
lowlevel.erbbands_kurtosis.min.original,0.026251862458751496
lowlevel.erbbands_kurtosis.skew.original,0.026251862458751496
lowlevel.erbbands_skewness.kurt.original,0.025231649091632766
lowlevel.erbbands_skewness.min.original,0.025231649091632766
lowlevel.erbbands_skewness.skew.original,0.025231649091632766
lowlevel.erbbands_spread.skew.original,0.04781922804653503
lowlevel.hfc.skew.original,0.06499307394207067
lowlevel.hfc.var.original,0.026251862458751496
lowlevel.loudness_ebu128.loudness_range.original,0.05907555561013666
lowlevel.loudness_ebu128.momentary.kurt.original,0.05853841291127613
lowlevel.loudness_ebu128.short_term.dvar.original,0.025231649091632766
lowlevel.loudness_ebu128.short_term.kurt.original,0.026251862458751496
lowlevel.loudness_ebu128.short_term.median.original,0.0932738747229593
lowlevel.melbands_crest.min.original,0.025231649091632766
lowlevel.melbands_flatness_db.kurt.original,0.025231649091632766
lowlevel.melbands_flatness_db.min.original,0.025231649091632766
lowlevel.melbands_kurtosis.dvar2.original,0.025231649091632766
lowlevel.melbands_kurtosis.min.original,0.025231649091632766
lowlevel.melbands_skewness.min.original,0.026251862458751496
lowlevel.melbands_spread.max.original,0.026251862458751496
lowlevel.pitch_salience.max.original,0.025231649091632766
lowlevel.pitch_salience.skew.original,0.043006568648356946
lowlevel.silence_rate_30dB.min.original,0.026251862458751496
lowlevel.silence_rate_30dB.skew.original,0.025231649091632766
lowlevel.silence_rate_60dB.var.original,0.055306196842421565
lowlevel.spectral_centroid.max.original,0.025231649091632766
lowlevel.spectral_complexity.kurt.original,0.026251862458751496
lowlevel.spectral_energyband_low.median.original,0.03794047648195755
lowlevel.spectral_energyband_middle_high.max.original,0.026251862458751496
lowlevel.spectral_energyband_middle_high.skew.original,0.07670046563952172
lowlevel.spectral_energyband_middle_low.kurt.original,0.025231649091632766
lowlevel.spectral_energyband_middle_low.max.original,0.03743816375796787
lowlevel.spectral_entropy.max.original,0.025231649091632766
lowlevel.spectral_flux.kurt.original,0.05896357608236059
lowlevel.spectral_kurtosis.min.original,0.025231649091632766
lowlevel.spectral_rolloff.max.original,0.025231649091632766
lowlevel.spectral_skewness.kurt.original,0.026251862458751496
lowlevel.spectral_skewness.min.original,0.025231649091632766
lowlevel.spectral_spread.dvar.original,0.025231649091632766
lowlevel.spectral_spread.max.original,0.025231649091632766
lowlevel.spectral_strongpeak.kurt.original,0.026251862458751496
lowlevel.spectral_strongpeak.var.original,0.04177509712966392
lowlevel.zerocrossingrate.max.original,0.025231649091632766
rhythm.beats_loudness.max.original,0.026251862458751496
rhythm.beats_loudness.min.original,0.025231649091632766
rhythm.beats_loudness.skew.original,0.03745133114947853
rhythm.danceability.original,0.05828787366649072
tonal.chords_number_rate.original,0.025231649091632766
tonal.chords_strength.kurt.original,0.025231649091632766
tonal.chords_strength.median.original,0.025231649091632766
tonal.chords_strength.min.original,0.025231649091632766
tonal.chords_strength.skew.original,0.025231649091632766
tonal.chords_strength.var.original,0.025231649091632766
tonal.hpcp_crest.max.original,0.026251862458751496
tonal.hpcp_entropy.kurt.original,0.025231649091632766
tonal.key_temperley.strength.original,0.04715698632657578
tonal.tuning_frequency.original,0.026251862458751496
lowlevel.barkbands.dmean2[10].original,0.03272551849596701
lowlevel.barkbands.kurt[8].original,0.025231649091632766
lowlevel.barkbands.max[6].original,0.03327733435814238
lowlevel.barkbands.max[10].original,0.025231649091632766
lowlevel.barkbands.max[11].original,0.025231649091632766
lowlevel.barkbands.mean[6].original,0.04504368274388868
lowlevel.barkbands.mean[7].original,0.041984828382140495
lowlevel.barkbands.skew[9].original,0.025231649091632766
lowlevel.barkbands.skew[10].original,0.025231649091632766
lowlevel.barkbands.skew[11].original,0.025231649091632766
lowlevel.barkbands.skew[12].original,0.025231649091632766
lowlevel.barkbands.skew[13].original,0.026251862458751496
lowlevel.barkbands.skew[15].original,0.029437260109121417
lowlevel.barkbands.skew[18].original,0.07463960372528329
lowlevel.erbbands.dmean2[12].original,0.026251862458751496
lowlevel.erbbands.dvar[27].original,0.026251862458751496
lowlevel.erbbands.dvar2[5].original,0.025231649091632766
lowlevel.erbbands.dvar2[19].original,0.025231649091632766
lowlevel.erbbands.dvar2[22].original,0.025231649091632766
lowlevel.erbbands.dvar2[23].original,0.026251862458751496
lowlevel.erbbands.dvar2[24].original,0.025231649091632766
lowlevel.erbbands.median[9].original,0.026251862458751496
lowlevel.erbbands.skew[6].original,0.025231649091632766
lowlevel.erbbands.var[6].original,0.025231649091632766
lowlevel.erbbands.var[8].original,0.026251862458751496
lowlevel.erbbands.var[9].original,0.026251862458751496
lowlevel.erbbands.var[13].original,0.025231649091632766
lowlevel.erbbands.var[14].original,0.025231649091632766
lowlevel.erbbands.var[17].original,0.025231649091632766
lowlevel.erbbands.var[25].original,0.026251862458751496
lowlevel.gfcc.kurt[4].original,0.026251862458751496
lowlevel.gfcc.kurt[5].original,0.025231649091632766
lowlevel.gfcc.kurt[6].original,0.025231649091632766
lowlevel.gfcc.kurt[7].original,0.025231649091632766
lowlevel.gfcc.kurt[8].original,0.025231649091632766
lowlevel.gfcc.kurt[9].original,0.025231649091632766
lowlevel.gfcc.kurt[10].original,0.025231649091632766
lowlevel.gfcc.kurt[11].original,0.025231649091632766
lowlevel.gfcc.kurt[12].original,0.025231649091632766
lowlevel.gfcc.kurt[13].original,0.025231649091632766
lowlevel.gfcc.max[5].original,0.025231649091632766
lowlevel.gfcc.max[10].original,0.026251862458751496
lowlevel.gfcc.max[11].original,0.04411597737286268
lowlevel.gfcc.max[12].original,0.026251862458751496
lowlevel.gfcc.max[13].original,0.026251862458751496
lowlevel.gfcc.min[2].original,0.025231649091632766
lowlevel.gfcc.min[5].original,0.05005731211849899
lowlevel.gfcc.min[7].original,0.025231649091632766
lowlevel.gfcc.min[8].original,0.03407077264194602
lowlevel.gfcc.min[9].original,0.025231649091632766
lowlevel.gfcc.min[10].original,0.026251862458751496
lowlevel.gfcc.min[11].original,0.025231649091632766
lowlevel.gfcc.min[12].original,0.025231649091632766
lowlevel.gfcc.min[13].original,0.026251862458751496
lowlevel.gfcc.skew[4].original,0.06626933040509277
lowlevel.gfcc.skew[5].original,0.025231649091632766
lowlevel.gfcc.skew[6].original,0.025231649091632766
lowlevel.gfcc.skew[7].original,0.025231649091632766
lowlevel.gfcc.skew[8].original,0.026251862458751496
lowlevel.gfcc.skew[9].original,0.025231649091632766
lowlevel.gfcc.skew[10].original,0.025231649091632766
lowlevel.gfcc.skew[11].original,0.025231649091632766
lowlevel.gfcc.skew[12].original,0.025231649091632766
lowlevel.gfcc.skew[13].original,0.025231649091632766
lowlevel.gfcc.var[3].original,0.054636020599319685
lowlevel.gfcc.var[8].original,0.04335912952011526
lowlevel.gfcc.var[13].original,0.07815062084748975
lowlevel.melbands.kurt[1].original,0.025231649091632766
lowlevel.melbands.kurt[12].original,0.025231649091632766
lowlevel.melbands.max[14].original,0.025231649091632766
lowlevel.melbands.max[15].original,0.026251862458751496
lowlevel.melbands.skew[9].original,0.025231649091632766
lowlevel.melbands.skew[17].original,0.026251862458751496
