kernel,params,rank_test_score,mean_test_score,std_test_score
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",1,0.6225460907941205,0.052472790792924155
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",2,0.6215427397339767,0.048411461877796005
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",3,0.6215104431154942,0.0506001672411841
1000_auto_rbf,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",4,0.6214487725966472,0.049864870097743215
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",5,0.6207163594367404,0.049486810199011244
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",6,0.618686772816709,0.04984153094090629
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",7,0.6167921869208812,0.051351532391492524
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",8,0.6164594315808121,0.05276542401737453
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",9,0.6159707860696255,0.051143331265256754
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",9,0.6159707860696255,0.051143331265256754
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",11,0.6151314252385219,0.05076494480333223
1_3_1_poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",12,0.6144779874339258,0.05025436520562119
1000_3_0.1_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",13,0.6143586042331473,0.050407180734612346
1000_2_0.1_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",14,0.611270507917185,0.053299714764649744
10_2_1_poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",14,0.611270507917185,0.053299714764649744
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",16,0.6061455311673104,0.050891380320867444
100_2_0.1_poly,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",17,0.6037734443840509,0.05274363085995147
1_2_1_poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",18,0.6037560993331721,0.05275243320876291
0.1_3_1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",19,0.6036425684975499,0.048856077124050774
100_3_0.1_poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",19,0.6036425684975499,0.048856077124050774
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",21,0.6021868105836449,0.049684347147145626
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",22,0.6000379531531471,0.05013667285651167
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",23,0.5989416113141562,0.051982313578816226
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",24,0.5986283462652019,0.05117386255989574
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",25,0.5975184616290775,0.052120193194188535
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",26,0.5975107149664672,0.051313087149405114
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",27,0.5938337161355306,0.05331795922298256
1000_0.01_rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",28,0.5920853645430239,0.05058148943588486
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",29,0.5909631007541012,0.05025457551122446
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",30,0.587709662977889,0.053433653124540785
100_1_rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",31,0.587149089576542,0.05211850072231313
1000_1_rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",32,0.586672241770657,0.05264623204517583
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",33,0.5864232807461437,0.05301197538469393
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",34,0.586142727789255,0.050503422199814796
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",35,0.5860389108744625,0.05046583893695255
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",35,0.5860389108744625,0.05046583893695255
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",37,0.5858607499549222,0.05059787860763874
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",38,0.585006789473232,0.05017010987644401
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",39,0.5849484399983159,0.05087554351017622
