kernel,params,rank_test_score,mean_test_score,std_test_score
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6891358078229206,0.053932886975873416
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6891358078229206,0.053932886975873416
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6891358078229206,0.053932886975873416
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",4,0.6872455095854267,0.050635819952279365
10_4_0.01_poly,"{'C': 10, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",5,0.6865336745724429,0.05032266524964197
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",6,0.6856495371951881,0.05049378857641237
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",7,0.6831284847996816,0.049677455982861995
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",8,0.68247291306517,0.04709412411720797
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",9,0.6798662745385892,0.05105843058602322
10_3_0.01_poly,"{'C': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",10,0.6791975104831987,0.04891288701992283
10_2_0.01_poly,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",11,0.6768362521778937,0.04915759969606612
0.1_2_0.1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",11,0.6768362521778937,0.04915759969606612
1000_2_0.001_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",13,0.6767242106445823,0.049145710464708434
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",14,0.6754457711087598,0.04598984891253181
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",14,0.6754457711087598,0.04598984891253181
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",16,0.6752334983038508,0.04590863087404658
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",17,0.6747824298217302,0.04680130509982105
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",18,0.6745855713740775,0.05005731632519286
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",19,0.6739196512479331,0.051188738682368014
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",20,0.6716948478755158,0.04976266872387112
1000_4_0.01_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",21,0.6714778474231143,0.05078898406859846
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
0.1_4_0.1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
10_4_1_poly,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
1000_4_1_poly,"{'C': 1000, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
10_4_0.1_poly,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
1_4_0.1_poly,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
1_4_1_poly,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
100_4_scale_poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
1000_4_scale_poly,"{'C': 1000, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
100_4_1_poly,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",22,0.6713591605544275,0.050764457443464465
100_4_0.01_poly,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",35,0.6711986620007575,0.05148241118861739
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",36,0.6711368245678386,0.049948034975088984
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",37,0.6706882406300315,0.049046682239270445
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",38,0.6704935535730165,0.04920397108382771
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",39,0.6698076594418038,0.0525624672073403
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",40,0.6698048918104947,0.05377962425472619
