kernel,params,rank_test_score,mean_test_score,std_test_score
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6894607471934785,0.042481497922709166
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",2,0.6841732428309558,0.04571308861931677
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",3,0.6833423917854384,0.04539879063875081
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",4,0.6826088654316099,0.0469214097946739
1000_2_0.001_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",5,0.6822041715757297,0.04759005584872441
10_2_0.01_poly,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",5,0.6822041715757297,0.04759005584872441
0.1_2_0.1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",5,0.6822041715757297,0.04759005584872441
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",8,0.6817190070617671,0.04460815709864883
100_4_0.01_poly,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",9,0.6800481894031534,0.04740908698647996
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",10,0.6793821733276642,0.04696212829592055
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",10,0.6793821733276642,0.04696212829592055
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",12,0.6791483544505402,0.0468574796515403
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",13,0.6790160496119374,0.048313910800320194
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",13,0.6790160496119374,0.048313910800320194
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",13,0.6790160496119374,0.048313910800320194
