kernel,params,rank_test_score,mean_test_score,std_test_score
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6890519874014503,0.05215960769735169
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6890519874014503,0.05215960769735169
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6890519874014503,0.05215960769735169
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",4,0.6882066153189235,0.05120570954209381
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",5,0.6867944862338685,0.047894122798468455
10_4_0.01_poly,"{'C': 10, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",6,0.685170601298749,0.04825687516834814
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",7,0.683745412805726,0.049383293538752746
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",8,0.6799612076235398,0.05297919345522365
10_3_0.01_poly,"{'C': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",9,0.6799111612452162,0.04739767232807248
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",10,0.6798903361618336,0.052691277899879194
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",11,0.6781210460274971,0.05269861366801177
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",12,0.6755587967212824,0.05051642582960951
10_2_0.01_poly,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",13,0.6754858258795509,0.047971193075179365
0.1_2_0.1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",13,0.6754858258795509,0.047971193075179365
1000_2_0.001_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",13,0.6754858258795509,0.047971193075179365
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",16,0.6752279110073462,0.049802491469463604
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",17,0.6744520648258906,0.05048232156352706
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",18,0.673156898783338,0.05090503124019651
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",19,0.6730303686516453,0.04854410855523662
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",20,0.6720063940457967,0.04988205889843076
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",21,0.6718841704219541,0.0498541876019453
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",22,0.6717573634735513,0.04834085236374548
