kernel,params,rank_test_score,mean_test_score,std_test_score
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.5899220272178236,0.05181915008100419
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",1,0.5899220272178236,0.05181915008100419
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",3,0.5880928760199915,0.04995472668076565
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",4,0.5879602928674843,0.052954095370058706
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",5,0.5857882130657122,0.0531126327113234
1000_0.1_rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",6,0.5820331688872995,0.0577944605706022
1000_auto_rbf,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",6,0.5820331688872995,0.0577944605706022
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",8,0.579577127629119,0.050282635665222154
1000_0.01_rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",9,0.5784964876146487,0.05001093187413251
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",10,0.5782299359950548,0.05057576672532631
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",10,0.5782299359950548,0.05057576672532631
1000_2_0.1_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",12,0.5752873839074792,0.05011929336935295
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",12,0.5752873839074792,0.05011929336935295
10_2_1_poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",14,0.5752560274743537,0.05042905332956446
0.1_scale_rbf,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",15,0.5730969737576364,0.05160979664287409
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",16,0.5727271314982058,0.049599253005534416
100_1_rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",17,0.5726835687617176,0.05427553058750275
10_linear,"{'C': 10, 'kernel': 'linear'}",18,0.5715431964088408,0.05352472983923553
1000_0.01_sigmoid,"{'C': 1000, 'gamma': 0.01, 'kernel': 'sigmoid'}",19,0.5713881296394514,0.05369074831154141
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",20,0.571212744406507,0.052483392641273684
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",21,0.5707494766471547,0.05349978297962415
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",22,0.5703918299192129,0.05387646928912118
10_0.1_sigmoid,"{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",22,0.5703918299192129,0.05387646928912118
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",24,0.5701992318804467,0.05305904543267324
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",25,0.5700929455151009,0.053032077880899565
1_linear,"{'C': 1, 'kernel': 'linear'}",26,0.5699958432709398,0.053051346537369995
100_linear,"{'C': 100, 'kernel': 'linear'}",27,0.5662467301218631,0.05169227284062167
100_0.1_sigmoid,"{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}",28,0.5662446952196617,0.05319467429733287
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",28,0.5662446952196617,0.05319467429733287
1000_linear,"{'C': 1000, 'kernel': 'linear'}",30,0.5653408526201966,0.05222613210630545
10_3_scale_poly,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",31,0.5646075623628013,0.05219473059959489
100_3_1_poly,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",32,0.5623455474433217,0.05287449687880471
1_2_1_poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",33,0.5592977174031537,0.04707911839626202
100_2_0.1_poly,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",34,0.5592973723375912,0.04707978179313602
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",34,0.5592973723375912,0.04707978179313602
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",36,0.5585266245643171,0.04808934833540187
100_2_1_poly,"{'C': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",37,0.5573243373926177,0.04742807964272438
1000_2_1_poly,"{'C': 1000, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",38,0.554414878976156,0.05102378855046547
100_2_scale_poly,"{'C': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",39,0.5534788905152955,0.05121938004018687
0.1_2_scale_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",40,0.5524622164946316,0.04704511021722476
1000_3_1_poly,"{'C': 1000, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",41,0.5482689238268473,0.05163043935457402
1000_2_scale_poly,"{'C': 1000, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",42,0.548185547561088,0.048131924008731036
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",43,0.5463031653875425,0.05113218795638552
100_4_1_poly,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",44,0.546043032603316,0.05059647665924842
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",45,0.5455510438182322,0.04845752134381307
1_auto_rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",45,0.5455510438182322,0.04845752134381307
1000_0.1_sigmoid,"{'C': 1000, 'gamma': 0.1, 'kernel': 'sigmoid'}",47,0.5432262475477577,0.05230410110106461
