num_features,kernel,params,rank_test_score,mean_test_score,std_test_score
100,10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",18,0.6435463083023207,0.0530551387745993
200,10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",10,0.6735738676411934,0.04751814592879759
300,10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",6,0.6728843832235413,0.04934606813999234
400,10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6887190617499368,0.053859795013379896
412,10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6899330466953469,0.052137598488684656
10,10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",1,0.6268385897762365,0.04764352392160518
25,10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",24,0.6030688314721212,0.04844780127507802
50,10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",37,0.5905952049999377,0.046535405834493726
100,10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",2,0.6561178837100866,0.0485503470056212
200,10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",94,0.5822696287053011,0.05583827744497034
300,10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",99,0.5314559150321828,0.054135338347816836
400,10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",114,0.4335327519054774,0.05010947877192234
412,10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",114,0.4247404817228989,0.05019274238547052
10,100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",5,0.6173586540491021,0.04690448176304656
25,100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",15,0.6070814670367846,0.048939567209747854
50,100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",14,0.5954256840354336,0.051377680772002464
100,100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",47,0.6231743217493176,0.043643527653615545
200,100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",19,0.6714837341600705,0.04882935763587617
300,100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",9,0.6717755315363667,0.04971203703217118
400,100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6887190617499368,0.053859795013379896
412,100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6899330466953469,0.052137598488684656
