feature,weight
lowlevel.spectral_contrast_coeffs.min[2].accompaniment,0.0021717873405535026
lowlevel.spectral_contrast_coeffs.min[3].accompaniment,0.0021717873405535026
lowlevel.spectral_contrast_coeffs.min[4].accompaniment,0.0021717873405535026
lowlevel.spectral_contrast_coeffs.min[5].accompaniment,0.0021717873405535026
lowlevel.spectral_contrast_coeffs.min[6].accompaniment,0.0021717873405535026
lowlevel.spectral_contrast_coeffs.skew[1].accompaniment,0.0021717873405535026
lowlevel.spectral_contrast_coeffs.skew[2].accompaniment,0.002661375724686525
lowlevel.spectral_contrast_coeffs.skew[3].accompaniment,0.0021717873405535026
lowlevel.spectral_contrast_coeffs.skew[4].accompaniment,0.0021717873405535026
lowlevel.spectral_contrast_coeffs.skew[5].accompaniment,0.008348640029829872
lowlevel.spectral_contrast_coeffs.var[1].accompaniment,0.002661375724686525
lowlevel.spectral_contrast_coeffs.var[6].accompaniment,0.002661375724686525
lowlevel.spectral_contrast_valleys.dmean[5].accompaniment,0.03594779600944083
lowlevel.spectral_contrast_valleys.kurt[6].accompaniment,0.0021717873405535026
lowlevel.spectral_contrast_valleys.max[1].accompaniment,0.0021717873405535026
lowlevel.spectral_contrast_valleys.max[2].accompaniment,0.0021717873405535026
lowlevel.spectral_contrast_valleys.median[1].accompaniment,0.002661375724686525
lowlevel.spectral_contrast_valleys.min[6].accompaniment,0.0021717873405535026
lowlevel.spectral_contrast_valleys.var[6].accompaniment,0.002661375724686525
rhythm.beats_loudness_band_ratio.dvar[1].accompaniment,0.002661375724686525
rhythm.beats_loudness_band_ratio.kurt[1].accompaniment,0.0021717873405535026
rhythm.beats_loudness_band_ratio.kurt[2].accompaniment,0.0021717873405535026
rhythm.beats_loudness_band_ratio.kurt[3].accompaniment,0.0021717873405535026
rhythm.beats_loudness_band_ratio.kurt[4].accompaniment,0.0021717873405535026
rhythm.beats_loudness_band_ratio.kurt[5].accompaniment,0.002661375724686525
rhythm.beats_loudness_band_ratio.max[3].accompaniment,0.04868068953649417
rhythm.beats_loudness_band_ratio.max[4].accompaniment,0.002661375724686525
rhythm.beats_loudness_band_ratio.max[5].accompaniment,0.002661375724686525
rhythm.beats_loudness_band_ratio.max[6].accompaniment,0.03395407224912959
rhythm.beats_loudness_band_ratio.mean[2].accompaniment,0.02108838001945556
rhythm.beats_loudness_band_ratio.median[4].accompaniment,0.0021717873405535026
rhythm.beats_loudness_band_ratio.min[1].accompaniment,0.002661375724686525
rhythm.beats_loudness_band_ratio.min[2].accompaniment,0.0021717873405535026
rhythm.beats_loudness_band_ratio.min[3].accompaniment,0.0021717873405535026
rhythm.beats_loudness_band_ratio.min[4].accompaniment,0.0021717873405535026
rhythm.beats_loudness_band_ratio.skew[6].accompaniment,0.0183819515458574
tonal.chords_histogram[1].accompaniment,0.002661375724686525
tonal.chords_histogram[2].accompaniment,0.0021717873405535026
tonal.chords_histogram[3].accompaniment,0.002661375724686525
tonal.chords_histogram[4].accompaniment,0.0021717873405535026
tonal.chords_histogram[5].accompaniment,0.0021717873405535026
