feature,weight
lowlevel.spectral_energyband_middle_low.mean.original,0.027801692974787285
lowlevel.spectral_entropy.dmean.original,0.10902603567716597
lowlevel.spectral_entropy.kurt.original,0.027801692974787285
lowlevel.spectral_entropy.max.original,0.026795978542166483
lowlevel.spectral_flux.kurt.original,0.059038166571441425
lowlevel.spectral_kurtosis.min.original,0.026795978542166483
lowlevel.spectral_rolloff.max.original,0.026795978542166483
lowlevel.spectral_rolloff.min.original,0.026795978542166483
lowlevel.spectral_skewness.kurt.original,0.027801692974787285
lowlevel.spectral_skewness.min.original,0.026795978542166483
lowlevel.spectral_spread.dvar.original,0.026795978542166483
lowlevel.spectral_spread.kurt.original,0.027801692974787285
lowlevel.spectral_spread.max.original,0.026795978542166483
lowlevel.spectral_strongpeak.kurt.original,0.027801692974787285
lowlevel.spectral_strongpeak.var.original,0.027801692974787285
lowlevel.zerocrossingrate.max.original,0.026795978542166483
rhythm.beats_loudness.max.original,0.027801692974787285
rhythm.beats_loudness.min.original,0.026795978542166483
rhythm.beats_loudness.skew.original,0.03936302983373154
rhythm.bpm.original,0.026795978542166483
rhythm.danceability.original,0.0572191306206608
rhythm.onset_rate.original,0.09547924311498908
tonal.chords_number_rate.original,0.026795978542166483
tonal.chords_strength.kurt.original,0.026795978542166483
tonal.chords_strength.median.original,0.026795978542166483
tonal.chords_strength.min.original,0.026795978542166483
tonal.chords_strength.skew.original,0.026795978542166483
tonal.chords_strength.var.original,0.026795978542166483
tonal.hpcp_crest.max.original,0.026795978542166483
tonal.hpcp_entropy.dvar2.original,0.10981396404994836
tonal.hpcp_entropy.kurt.original,0.026795978542166483
tonal.hpcp_entropy.skew.original,0.027801692974787285
tonal.key_temperley.strength.original,0.04788720699733028
tonal.tuning_frequency.original,0.027801692974787285
tonal.tuning_nontempered_energy_ratio.original,0.08882420707991182
lowlevel.barkbands.dmean2[10].original,0.027801692974787285
lowlevel.barkbands.kurt[8].original,0.026795978542166483
lowlevel.barkbands.max[6].original,0.027801692974787285
lowlevel.barkbands.max[10].original,0.026795978542166483
lowlevel.barkbands.max[11].original,0.026795978542166483
lowlevel.barkbands.max[20].original,0.027801692974787285
lowlevel.barkbands.mean[6].original,0.04704065320741385
lowlevel.barkbands.mean[7].original,0.04416525002642989
lowlevel.barkbands.skew[9].original,0.026795978542166483
lowlevel.barkbands.skew[10].original,0.026795978542166483
lowlevel.barkbands.skew[11].original,0.026795978542166483
lowlevel.barkbands.skew[12].original,0.026795978542166483
lowlevel.barkbands.skew[13].original,0.027801692974787285
lowlevel.barkbands.skew[15].original,0.027801692974787285
lowlevel.barkbands.skew[18].original,0.0728509333566666
lowlevel.erbbands.dmean2[12].original,0.027801692974787285
lowlevel.erbbands.dvar[27].original,0.027801692974787285
lowlevel.erbbands.dvar2[5].original,0.026795978542166483
lowlevel.erbbands.dvar2[19].original,0.026795978542166483
lowlevel.erbbands.dvar2[22].original,0.026795978542166483
lowlevel.erbbands.dvar2[23].original,0.027801692974787285
lowlevel.erbbands.dvar2[24].original,0.027801692974787285
lowlevel.erbbands.median[9].original,0.027801692974787285
lowlevel.erbbands.median[22].original,0.12777514362743556
lowlevel.erbbands.skew[6].original,0.026795978542166483
lowlevel.erbbands.var[6].original,0.026795978542166483
lowlevel.erbbands.var[8].original,0.027801692974787285
lowlevel.erbbands.var[9].original,0.027801692974787285
lowlevel.erbbands.var[13].original,0.026795978542166483
lowlevel.erbbands.var[14].original,0.026795978542166483
lowlevel.erbbands.var[16].original,0.026795978542166483
lowlevel.erbbands.var[17].original,0.026795978542166483
lowlevel.erbbands.var[25].original,0.027801692974787285
lowlevel.erbbands.var[27].original,0.026795978542166483
lowlevel.gfcc.kurt[2].original,0.026795978542166483
lowlevel.gfcc.kurt[3].original,0.040145897079947326
lowlevel.gfcc.kurt[4].original,0.027801692974787285
lowlevel.gfcc.kurt[5].original,0.026795978542166483
lowlevel.gfcc.kurt[6].original,0.026795978542166483
lowlevel.gfcc.kurt[7].original,0.026795978542166483
lowlevel.gfcc.kurt[8].original,0.026795978542166483
lowlevel.gfcc.kurt[9].original,0.026795978542166483
lowlevel.gfcc.kurt[10].original,0.026795978542166483
lowlevel.gfcc.kurt[11].original,0.026795978542166483
lowlevel.gfcc.kurt[12].original,0.026795978542166483
lowlevel.gfcc.kurt[13].original,0.026795978542166483
lowlevel.gfcc.max[5].original,0.026795978542166483
lowlevel.gfcc.max[10].original,0.027801692974787285
lowlevel.gfcc.max[11].original,0.044790058848918526
lowlevel.gfcc.max[12].original,0.027801692974787285
lowlevel.gfcc.max[13].original,0.026795978542166483
lowlevel.gfcc.min[2].original,0.026795978542166483
lowlevel.gfcc.min[5].original,0.048108675992553085
lowlevel.gfcc.min[7].original,0.026795978542166483
lowlevel.gfcc.min[8].original,0.027801692974787285
lowlevel.gfcc.min[9].original,0.026795978542166483
lowlevel.gfcc.min[10].original,0.027801692974787285
lowlevel.gfcc.min[11].original,0.026795978542166483
lowlevel.gfcc.min[12].original,0.026795978542166483
lowlevel.gfcc.min[13].original,0.027801692974787285
lowlevel.gfcc.skew[4].original,0.06639202015187655
lowlevel.gfcc.skew[5].original,0.026795978542166483
lowlevel.gfcc.skew[6].original,0.026795978542166483
lowlevel.gfcc.skew[7].original,0.026795978542166483
lowlevel.gfcc.skew[8].original,0.027801692974787285
lowlevel.gfcc.skew[9].original,0.026795978542166483
lowlevel.gfcc.skew[10].original,0.026795978542166483
lowlevel.gfcc.skew[11].original,0.026795978542166483
lowlevel.gfcc.skew[12].original,0.026795978542166483
lowlevel.gfcc.skew[13].original,0.026795978542166483
lowlevel.gfcc.var[3].original,0.05591514048633977
lowlevel.gfcc.var[5].original,0.03902610041788292
lowlevel.gfcc.var[8].original,0.04391765838229018
lowlevel.gfcc.var[13].original,0.08062228267266719
lowlevel.melbands.kurt[1].original,0.026795978542166483
lowlevel.melbands.kurt[2].original,0.027801692974787285
lowlevel.melbands.kurt[12].original,0.026795978542166483
lowlevel.melbands.max[14].original,0.026795978542166483
lowlevel.melbands.max[15].original,0.026795978542166483
lowlevel.melbands.skew[9].original,0.026795978542166483
lowlevel.melbands.skew[17].original,0.027801692974787285
lowlevel.melbands.skew[31].original,0.07243346850217668
lowlevel.melbands128.kurt[1].original,0.026795978542166483
lowlevel.melbands128.kurt[2].original,0.026795978542166483
lowlevel.melbands128.kurt[8].original,0.026795978542166483
lowlevel.melbands128.kurt[13].original,0.026795978542166483
lowlevel.melbands128.kurt[15].original,0.026795978542166483
lowlevel.melbands128.kurt[17].original,0.026795978542166483
lowlevel.melbands128.kurt[22].original,0.026795978542166483
lowlevel.melbands128.kurt[24].original,0.026795978542166483
lowlevel.melbands128.kurt[29].original,0.026795978542166483
lowlevel.melbands128.kurt[39].original,0.026795978542166483
lowlevel.melbands128.kurt[92].original,0.027801692974787285
lowlevel.melbands128.kurt[103].original,0.026795978542166483
lowlevel.melbands128.max[17].original,0.027801692974787285
lowlevel.melbands128.max[19].original,0.027801692974787285
lowlevel.melbands128.max[21].original,0.027801692974787285
lowlevel.melbands128.max[24].original,0.027801692974787285
lowlevel.melbands128.max[34].original,0.026795978542166483
lowlevel.melbands128.max[42].original,0.027801692974787285
lowlevel.melbands128.max[43].original,0.027801692974787285
lowlevel.melbands128.max[45].original,0.026795978542166483
lowlevel.melbands128.max[46].original,0.027801692974787285
lowlevel.melbands128.max[48].original,0.026795978542166483
lowlevel.melbands128.max[50].original,0.027801692974787285
lowlevel.melbands128.max[52].original,0.026795978542166483
lowlevel.melbands128.max[54].original,0.027801692974787285
lowlevel.melbands128.max[57].original,0.026795978542166483
lowlevel.melbands128.max[58].original,0.027801692974787285
lowlevel.melbands128.median[7].original,0.04398633588633586
lowlevel.melbands128.skew[10].original,0.026795978542166483
lowlevel.melbands128.skew[12].original,0.026795978542166483
lowlevel.melbands128.skew[21].original,0.026795978542166483
lowlevel.melbands128.skew[26].original,0.026795978542166483
lowlevel.melbands128.skew[27].original,0.026795978542166483
lowlevel.melbands128.skew[35].original,0.026795978542166483
lowlevel.melbands128.skew[37].original,0.026795978542166483
lowlevel.melbands128.skew[38].original,0.026795978542166483
lowlevel.melbands128.skew[42].original,0.027801692974787285
lowlevel.melbands128.skew[45].original,0.027801692974787285
lowlevel.melbands128.skew[53].original,0.06070087043897373
lowlevel.melbands128.skew[54].original,0.04365952053722198
lowlevel.melbands128.skew[55].original,0.05163356532856465
lowlevel.melbands128.skew[56].original,0.05024627273037559
lowlevel.melbands128.skew[57].original,0.05016505430822894
lowlevel.melbands128.skew[58].original,0.0448154652976601
lowlevel.melbands128.skew[62].original,0.05470800023786499
lowlevel.melbands128.skew[64].original,0.06375973842919527
lowlevel.melbands128.skew[65].original,0.07008407268791345
lowlevel.melbands128.skew[66].original,0.0768638444768872
lowlevel.melbands128.skew[67].original,0.07252876504338514
lowlevel.melbands128.skew[74].original,0.0722628488718272
lowlevel.melbands128.skew[91].original,0.03834864809881658
lowlevel.melbands128.skew[119].original,0.027801692974787285
lowlevel.mfcc.kurt[1].original,0.052675341581293486
lowlevel.mfcc.kurt[3].original,0.026795978542166483
lowlevel.mfcc.kurt[4].original,0.026795978542166483
lowlevel.mfcc.kurt[5].original,0.026795978542166483
lowlevel.mfcc.kurt[6].original,0.026795978542166483
lowlevel.mfcc.kurt[7].original,0.026795978542166483
lowlevel.mfcc.kurt[8].original,0.026795978542166483
lowlevel.mfcc.kurt[9].original,0.026795978542166483
lowlevel.mfcc.kurt[10].original,0.026795978542166483
lowlevel.mfcc.kurt[11].original,0.026795978542166483
lowlevel.mfcc.kurt[12].original,0.026795978542166483
lowlevel.mfcc.kurt[13].original,0.026795978542166483
lowlevel.mfcc.max[3].original,0.04984646714930247
lowlevel.mfcc.max[7].original,0.026795978542166483
lowlevel.mfcc.max[9].original,0.026795978542166483
lowlevel.mfcc.max[10].original,0.026795978542166483
lowlevel.mfcc.max[11].original,0.026795978542166483
lowlevel.mfcc.max[12].original,0.026795978542166483
lowlevel.mfcc.max[13].original,0.04770810039797255
lowlevel.mfcc.mean[10].original,0.027801692974787285
lowlevel.mfcc.mean[11].original,0.026795978542166483
lowlevel.mfcc.mean[12].original,0.03261657642461941
lowlevel.mfcc.median[5].original,0.027801692974787285
lowlevel.mfcc.median[13].original,0.026795978542166483
lowlevel.mfcc.min[4].original,0.05864028653703027
lowlevel.mfcc.min[5].original,0.027801692974787285
lowlevel.mfcc.min[6].original,0.0627197199128373
lowlevel.mfcc.min[7].original,0.027801692974787285
lowlevel.mfcc.min[8].original,0.04758498102823462
lowlevel.mfcc.min[9].original,0.04779348366127638
lowlevel.mfcc.min[10].original,0.04853982195400458
lowlevel.mfcc.min[11].original,0.03690245504354291
lowlevel.mfcc.min[12].original,0.0794553279419737
lowlevel.mfcc.min[13].original,0.027801692974787285
lowlevel.mfcc.skew[3].original,0.026795978542166483
lowlevel.mfcc.skew[4].original,0.026795978542166483
lowlevel.mfcc.skew[5].original,0.026795978542166483
lowlevel.mfcc.skew[6].original,0.026795978542166483
lowlevel.mfcc.skew[7].original,0.026795978542166483
lowlevel.mfcc.skew[8].original,0.026795978542166483
lowlevel.mfcc.skew[9].original,0.026795978542166483
lowlevel.mfcc.skew[10].original,0.026795978542166483
lowlevel.mfcc.skew[11].original,0.026795978542166483
lowlevel.mfcc.skew[12].original,0.026795978542166483
lowlevel.mfcc.skew[13].original,0.026795978542166483
lowlevel.mfcc.var[6].original,0.05643713970928215
lowlevel.mfcc.var[7].original,0.05544525757603933
lowlevel.mfcc.var[9].original,0.05484289977682112
lowlevel.spectral_contrast_coeffs.kurt[1].original,0.026795978542166483
lowlevel.spectral_contrast_coeffs.kurt[2].original,0.027801692974787285
lowlevel.spectral_contrast_coeffs.kurt[3].original,0.027801692974787285
lowlevel.spectral_contrast_coeffs.kurt[4].original,0.027801692974787285
lowlevel.spectral_contrast_coeffs.kurt[5].original,0.07363575823574116
lowlevel.spectral_contrast_coeffs.kurt[6].original,0.026795978542166483
lowlevel.spectral_contrast_coeffs.max[1].original,0.027801692974787285
lowlevel.spectral_contrast_coeffs.max[3].original,0.0884340101231195
lowlevel.spectral_contrast_coeffs.mean[6].original,0.041848405072029374
lowlevel.spectral_contrast_coeffs.median[1].original,0.0661299946679044
lowlevel.spectral_contrast_coeffs.min[1].original,0.026795978542166483
lowlevel.spectral_contrast_coeffs.min[2].original,0.026795978542166483
lowlevel.spectral_contrast_coeffs.min[3].original,0.026795978542166483
lowlevel.spectral_contrast_coeffs.min[4].original,0.026795978542166483
lowlevel.spectral_contrast_coeffs.min[5].original,0.026795978542166483
lowlevel.spectral_contrast_coeffs.min[6].original,0.026795978542166483
lowlevel.spectral_contrast_coeffs.skew[1].original,0.027801692974787285
lowlevel.spectral_contrast_coeffs.skew[3].original,0.027801692974787285
lowlevel.spectral_contrast_coeffs.skew[4].original,0.027801692974787285
lowlevel.spectral_contrast_coeffs.skew[5].original,0.044434217824871156
lowlevel.spectral_contrast_coeffs.var[2].original,0.061270135152500474
lowlevel.spectral_contrast_coeffs.var[5].original,0.11348081911630165
lowlevel.spectral_contrast_coeffs.var[6].original,0.027801692974787285
lowlevel.spectral_contrast_valleys.dvar2[6].original,0.027801692974787285
lowlevel.spectral_contrast_valleys.kurt[6].original,0.027801692974787285
lowlevel.spectral_contrast_valleys.max[2].original,0.027801692974787285
lowlevel.spectral_contrast_valleys.min[1].original,0.026795978542166483
lowlevel.spectral_contrast_valleys.min[2].original,0.026795978542166483
lowlevel.spectral_contrast_valleys.min[3].original,0.026795978542166483
lowlevel.spectral_contrast_valleys.min[4].original,0.026795978542166483
lowlevel.spectral_contrast_valleys.min[5].original,0.026795978542166483
lowlevel.spectral_contrast_valleys.min[6].original,0.026795978542166483
rhythm.beats_loudness_band_ratio.dvar[4].original,0.027801692974787285
rhythm.beats_loudness_band_ratio.kurt[1].original,0.026795978542166483
rhythm.beats_loudness_band_ratio.kurt[2].original,0.027801692974787285
rhythm.beats_loudness_band_ratio.kurt[3].original,0.027801692974787285
rhythm.beats_loudness_band_ratio.kurt[4].original,0.026795978542166483
rhythm.beats_loudness_band_ratio.kurt[5].original,0.027801692974787285
rhythm.beats_loudness_band_ratio.kurt[6].original,0.027801692974787285
rhythm.beats_loudness_band_ratio.max[6].original,0.027801692974787285
rhythm.beats_loudness_band_ratio.median[4].original,0.027801692974787285
rhythm.beats_loudness_band_ratio.min[1].original,0.027801692974787285
rhythm.beats_loudness_band_ratio.min[2].original,0.026795978542166483
rhythm.beats_loudness_band_ratio.min[3].original,0.026795978542166483
rhythm.beats_loudness_band_ratio.min[4].original,0.026795978542166483
rhythm.beats_loudness_band_ratio.var[1].original,0.027801692974787285
rhythm.beats_loudness_band_ratio.var[2].original,0.09856236527153522
rhythm.beats_loudness_band_ratio.var[3].original,0.08169888423215305
tonal.chords_histogram[1].original,0.027801692974787285
tonal.chords_histogram[2].original,0.027801692974787285
tonal.chords_histogram[3].original,0.026795978542166483
tonal.chords_histogram[4].original,0.026795978542166483
tonal.chords_histogram[5].original,0.026795978542166483
tonal.chords_histogram[6].original,0.026795978542166483
tonal.chords_histogram[7].original,0.026795978542166483
tonal.chords_histogram[8].original,0.026795978542166483
tonal.chords_histogram[9].original,0.026795978542166483
tonal.chords_histogram[10].original,0.026795978542166483
tonal.chords_histogram[11].original,0.026795978542166483
tonal.chords_histogram[12].original,0.026795978542166483
tonal.chords_histogram[13].original,0.026795978542166483
tonal.chords_histogram[16].original,0.026795978542166483
tonal.chords_histogram[17].original,0.026795978542166483
tonal.chords_histogram[18].original,0.026795978542166483
tonal.chords_histogram[19].original,0.026795978542166483
tonal.chords_histogram[20].original,0.026795978542166483
tonal.chords_histogram[21].original,0.026795978542166483
tonal.chords_histogram[22].original,0.026795978542166483
tonal.chords_histogram[23].original,0.026795978542166483
tonal.chords_histogram[24].original,0.026795978542166483
tonal.hpcp.dmean2[1].original,0.07251069610512839
tonal.hpcp.dmean2[5].original,0.05759578901140377
tonal.hpcp.dmean2[9].original,0.07147999178183422
tonal.hpcp.dmean2[13].original,0.1025657797188584
tonal.hpcp.dmean2[19].original,0.09162365061327842
tonal.hpcp.dmean2[23].original,0.07126124197234178
tonal.hpcp.dmean2[25].original,0.07551718987445255
tonal.hpcp.dmean2[28].original,0.08328869370049925
tonal.hpcp.dmean2[35].original,0.08537701921051433
tonal.hpcp.kurt[1].original,0.026795978542166483
tonal.hpcp.kurt[2].original,0.026795978542166483
tonal.hpcp.kurt[3].original,0.026795978542166483
tonal.hpcp.kurt[4].original,0.026795978542166483
tonal.hpcp.kurt[6].original,0.026795978542166483
tonal.hpcp.kurt[8].original,0.026795978542166483
tonal.hpcp.kurt[9].original,0.026795978542166483
tonal.hpcp.kurt[10].original,0.026795978542166483
tonal.hpcp.kurt[13].original,0.026795978542166483
tonal.hpcp.kurt[15].original,0.026795978542166483
tonal.hpcp.kurt[16].original,0.026795978542166483
tonal.hpcp.kurt[18].original,0.026795978542166483
tonal.hpcp.kurt[20].original,0.026795978542166483
tonal.hpcp.kurt[22].original,0.026795978542166483
tonal.hpcp.kurt[24].original,0.026795978542166483
tonal.hpcp.kurt[25].original,0.026795978542166483
tonal.hpcp.kurt[26].original,0.026795978542166483
tonal.hpcp.kurt[28].original,0.026795978542166483
tonal.hpcp.kurt[30].original,0.026795978542166483
tonal.hpcp.kurt[32].original,0.026795978542166483
tonal.hpcp.kurt[33].original,0.026795978542166483
tonal.hpcp.kurt[34].original,0.026795978542166483
tonal.hpcp.kurt[36].original,0.026795978542166483
tonal.hpcp.median[2].original,0.027801692974787285
tonal.hpcp.median[3].original,0.027801692974787285
tonal.hpcp.median[5].original,0.027801692974787285
tonal.hpcp.median[8].original,0.027801692974787285
tonal.hpcp.median[11].original,0.027801692974787285
tonal.hpcp.median[12].original,0.05796594700562566
tonal.hpcp.median[14].original,0.07382987009825243
tonal.hpcp.median[17].original,0.04395268660673869
tonal.hpcp.median[18].original,0.07424649069358366
tonal.hpcp.median[20].original,0.05217362081744353
tonal.hpcp.median[21].original,0.040192953765806894
tonal.hpcp.median[23].original,0.027801692974787285
tonal.hpcp.median[24].original,0.05977405994697599
tonal.hpcp.median[26].original,0.04131974021178706
tonal.hpcp.median[27].original,0.06693437841116193
tonal.hpcp.median[29].original,0.06670453131196676
tonal.hpcp.median[30].original,0.027801692974787285
tonal.hpcp.median[32].original,0.027801692974787285
tonal.hpcp.median[33].original,0.05821966541370501
tonal.hpcp.median[35].original,0.05174111114491046
tonal.hpcp.median[36].original,0.044078658701323874
tonal.hpcp.var[10].original,0.026795978542166483
tonal.hpcp.var[16].original,0.027801692974787285
tonal.hpcp.var[31].original,0.027801692974787285
tonal.thpcp[2].original,0.06558229276735253
tonal.thpcp[3].original,0.12937885066948845
tonal.thpcp[8].original,0.027801692974787285
tonal.thpcp[9].original,0.04751979794581566
tonal.thpcp[12].original,0.05232220749275623
tonal.thpcp[14].original,0.027801692974787285
tonal.thpcp[15].original,0.026795978542166483
tonal.thpcp[17].original,0.026795978542166483
tonal.thpcp[19].original,0.09491262067088825
tonal.thpcp[21].original,0.027801692974787285
tonal.thpcp[23].original,0.027801692974787285
tonal.thpcp[26].original,0.04658962103513957
tonal.thpcp[27].original,0.027801692974787285
tonal.thpcp[30].original,0.027801692974787285
tonal.thpcp[32].original,0.027801692974787285
tonal.thpcp[33].original,0.09623819419360821
tonal.thpcp[36].original,0.027801692974787285
tonal.chords_key.original,0.026795978542166483
tonal.chords_scale.original,0.027801692974787285
tonal.key_edma.key.original,0.026795978542166483
tonal.key_temperley.scale.original,0.02880740740740809
