kernel,params,rank_test_score,mean_test_score,std_test_score
10_auto_sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",1,0.567528246104179,0.047421779423613725
1000_0.0001_rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",2,0.5671579299335106,0.04772736832762257
100_0.001_rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",3,0.5669964316352651,0.04816925647719287
10_0.01_rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",4,0.5664082111356095,0.04789371550869826
1000_0.0001_sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",5,0.5649594161817566,0.05188541893941261
100_0.001_sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",5,0.5649594161817566,0.05188541893941261
0.1_linear,"{'C': 0.1, 'kernel': 'linear'}",7,0.5648492117487067,0.05186685267325316
10_0.01_sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",8,0.5647409657811933,0.052062159165315584
1_0.1_sigmoid,"{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}",9,0.5618540528686535,0.051578559586877626
1_scale_rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",10,0.5612517914741497,0.04996998720548176
1_0.1_rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",11,0.5603123016015323,0.046740800425876486
10_3_0.1_poly,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",12,0.5589179052159362,0.0491389944212027
1_1_rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",13,0.5576529573468303,0.04648256296768
10_0.1_rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",14,0.5576281122203006,0.05239550981949995
10_auto_rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",15,0.5573428625041441,0.04736460751327585
0.1_3_scale_poly,"{'C': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",16,0.5572404873746644,0.04886849931526479
1000_3_auto_poly,"{'C': 1000, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",17,0.5567853173009973,0.04702258640224872
0.1_2_scale_poly,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",18,0.5563002301780037,0.04936404553719733
1_2_0.1_poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",19,0.5560034883932852,0.049275908973257655
100_2_0.01_poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",19,0.5560034883932852,0.049275908973257655
100_2_auto_poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",21,0.5552805101163645,0.04447869250870827
0.1_4_scale_poly,"{'C': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",22,0.554547410947493,0.04894902986824825
1000_0.01_rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",23,0.5529908031018497,0.048914170852659776
100_4_0.1_poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",24,0.5529429165483299,0.05127754988386894
1000_2_0.01_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",25,0.5525586204990307,0.04853205467339032
0.1_2_1_poly,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",25,0.5525586204990307,0.04853205467339032
10_2_0.1_poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",25,0.5525586204990307,0.04853205467339032
1_2_scale_poly,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",28,0.5523629685685115,0.04987371894143839
1_auto_rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",29,0.5520426699702791,0.05252233821481374
100_0.01_rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",30,0.5504983131063151,0.05116561126849359
100_3_0.1_poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",31,0.5503943694228073,0.049930207057490676
0.1_3_1_poly,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",32,0.5502843861612099,0.04996802225231556
100_auto_rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",33,0.5499159162638197,0.05281999854145607
100_0.01_sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",34,0.5497635148203126,0.05126574467354924
1_3_scale_poly,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",35,0.5494478777543474,0.051111920373147726
1_linear,"{'C': 1, 'kernel': 'linear'}",36,0.5492816453213335,0.0510049903228719
1000_0.001_sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",37,0.5492792194327786,0.05101222659668973
10_2_scale_poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",38,0.5489920501338725,0.051363756127410884
1000_auto_rbf,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",39,0.5489222633960139,0.051781107264331445
100_auto_sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",40,0.5489219988810976,0.050224075337084395
1_4_scale_poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",41,0.5487169887780667,0.051105208459781795
100_0.1_rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",42,0.5486368478680588,0.04804103045802192
1000_0.001_rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",43,0.5481907015602586,0.05170527905826424
1000_2_auto_poly,"{'C': 1000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",44,0.5472521188777244,0.04932784107821432
10_scale_rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",45,0.5471937707841394,0.04770054013872855
1_2_1_poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",46,0.5470675348517983,0.050283494729279135
10_linear,"{'C': 10, 'kernel': 'linear'}",47,0.5469896258529182,0.0501817665510166
100_2_0.1_poly,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",48,0.5469200593636273,0.05019726397740559
10_0.1_sigmoid,"{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",49,0.546824290208652,0.04862941060434904
1000_0.01_sigmoid,"{'C': 1000, 'gamma': 0.01, 'kernel': 'sigmoid'}",50,0.5462272448199911,0.05225807703905376
10_4_0.1_poly,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",51,0.5458571415584109,0.052538166947235905
1000_linear,"{'C': 1000, 'kernel': 'linear'}",52,0.5457298604987287,0.0524275103927254
100_linear,"{'C': 100, 'kernel': 'linear'}",53,0.5437439800064623,0.050459639061551695
10_1_rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",54,0.5432942088836943,0.05181847648518384
1000_auto_sigmoid,"{'C': 1000, 'gamma': 'auto', 'kernel': 'sigmoid'}",55,0.5423419205228994,0.04982242809570899
1000_1_rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",56,0.5406280729291651,0.05189408062430863
100_1_rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",56,0.5406280729291651,0.05189408062430863
1000_4_0.1_poly,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",58,0.5350551135762536,0.05184030381669323
0.1_4_1_poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",59,0.5349335203221441,0.05173719294611229
10_3_scale_poly,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",60,0.5338500994848586,0.0520071291250461
1000_3_0.1_poly,"{'C': 1000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",61,0.5313925169146161,0.05271016963016445
1_3_1_poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",61,0.5313925169146161,0.05271016963016445
100_4_scale_poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",63,0.5304375964829187,0.05321137613188978
10_4_1_poly,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",63,0.5304375964829187,0.05321137613188978
1000_4_1_poly,"{'C': 1000, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",63,0.5304375964829187,0.05321137613188978
1000_4_scale_poly,"{'C': 1000, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",63,0.5304375964829187,0.05321137613188978
100_4_1_poly,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",63,0.5304375964829187,0.05321137613188978
10_4_scale_poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",68,0.5304326869302222,0.052514876693934794
1_4_1_poly,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",69,0.5303536631124464,0.05328465591884705
100_scale_rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",70,0.5293371985756032,0.05139787820585455
1000_scale_rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",70,0.5293371985756032,0.05139787820585455
10_2_1_poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",72,0.5278435126119002,0.054041745940926304
1000_2_0.1_poly,"{'C': 1000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",72,0.5278435126119002,0.054041745940926304
1000_3_1_poly,"{'C': 1000, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",74,0.5255346497994232,0.05667317263399492
100_3_1_poly,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",74,0.5255346497994232,0.05667317263399492
10_3_1_poly,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",74,0.5255346497994232,0.05667317263399492
1000_3_scale_poly,"{'C': 1000, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",77,0.5254342462809746,0.05665800335744583
100_3_scale_poly,"{'C': 100, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",77,0.5254342462809746,0.05665800335744583
100_2_scale_poly,"{'C': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",79,0.5210991524501837,0.05481370962909868
1000_2_scale_poly,"{'C': 1000, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",80,0.5199332213372145,0.05339627892481705
1000_2_1_poly,"{'C': 1000, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",81,0.5197366257909247,0.053427581785050186
100_2_1_poly,"{'C': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",81,0.5197366257909247,0.053427581785050186
